ORPHANET_ID	ORPHANET_NAME	OMIM_ID
79230	Hemochromatosis type 2	613313
79237	Galactokinase deficiency	230200
79234	Crigler-Najjar syndrome type 1	218800
79235	Crigler-Najjar syndrome type 2	606785
79157	2-methylbutyryl-CoA dehydrogenase deficiency	610006
79156	Seizures-intellectual disability due to hydroxylysinuria syndrome	236900
79155	Hydroxykynureninuria	236800
79154	2-aminoadipic 2-oxoadipic aciduria	204750
79153	Idiopathic trachyonychia	161050
79152	Disseminated superficial actinic porokeratosis	175900
79152	Disseminated superficial actinic porokeratosis	607728
79152	Disseminated superficial actinic porokeratosis	612293
79152	Disseminated superficial actinic porokeratosis	612353
79152	Disseminated superficial actinic porokeratosis	614714
79152	Disseminated superficial actinic porokeratosis	616063
79152	Disseminated superficial actinic porokeratosis	616631
79151	Acrokeratosis verruciformis of Hopf	101900
79150	Linear and whorled nevoid hypermelanosis	614323
79149	Dermochondrocorneal dystrophy	221800
79148	Elastosis perforans serpiginosa	130100
79147	Familial reactive perforating collagenosis	216700
79146	Familial progressive hyperpigmentation	145250
79146	Familial progressive hyperpigmentation	614233
79145	Dowling-Degos disease	179850
79145	Dowling-Degos disease	615327
79145	Dowling-Degos disease	615674
79145	Dowling-Degos disease	615696
79144	Isolated congenital onychodysplasia	605779
79143	Isolated congenital anonychia	107000
79143	Isolated congenital anonychia	206800
79143	Isolated congenital anonychia	614149
79159	Isobutyryl-CoA dehydrogenase deficiency	611283
79107	Developmental malformations-deafness-dystonia syndrome	607371
79106	Eiken syndrome	600002
79118	Neonatal diabetes-congenital hypothyroidism-congenital glaucoma-hepatic fibrosis-polycystic kidneys syndrome	610199
79113	Mandibulofacial dysostosis-microcephaly syndrome	610536
79102	Thyrotoxic periodic paralysis	188580
79102	Thyrotoxic periodic paralysis	613239
79102	Thyrotoxic periodic paralysis	614834
79101	Hyperprolinemia type 2	239510
79100	Atrophoderma vermiculata	209700
79100	Atrophoderma vermiculata	604093
79095	Congenital bile acid synthesis defect type 4	214950
79095	Congenital bile acid synthesis defect type 4	614307
79094	Grange syndrome	602531
79096	Pyridoxal phosphate-responsive seizures	610090
79141	Hereditary painful callosities	114140
79134	DEND syndrome	606176
79135	Episodic ataxia type 3	606554
79136	Episodic ataxia type 4	606552
79137	Generalized epilepsy-paroxysmal dyskinesia syndrome	609446
79133	Focal facial dermal dysplasia type I	136500
79124	Hepatic veno-occlusive disease-immunodeficiency syndrome	235550
79126	Acute interstitial pneumonia	178500
79128	Lymphoid interstitial pneumonia	247610
77293	Niemann-Pick disease type B	607616
77295	Odontoleukodystrophy	607694
77261	Gaucher disease type 3	231000
77292	Niemann-Pick disease type A	257200
77298	Anophthalmia/microphthalmia-esophageal atresia syndrome	206900
77299	Microphthalmia-brain atrophy syndrome	611222
77296	Morgagni-Stewart-Morel syndrome	144800
77297	Majeed syndrome	609628
77302	Oculo-oto-facial dysplasia	610332
79083	PPARG-related familial partial lipodystrophy	604367
79076	Juvenile polyposis of infancy	175050
79076	Juvenile polyposis of infancy	612242
79087	Acquired partial lipodystrophy	608709
79084	Familial partial lipodystrophy, Köbberling type	608600
79091	Hereditary inclusion body myopathy-joint contractures-ophthalmoplegia syndrome	605637
75327	North Carolina macular dystrophy	136550
75373	Progressive bifocal chorioretinal atrophy	600790
75374	Bradyopsia	608415
75376	Familial drusen	126600
75376	Familial drusen	126700
75377	Central areolar choroidal dystrophy	215500
75377	Central areolar choroidal dystrophy	613105
75377	Central areolar choroidal dystrophy	613144
75381	Cystoid macular dystrophy	153880
75382	Oguchi disease	258100
75382	Oguchi disease	613411
75391	Primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency	609981
75392	Periodontal Ehlers-Danlos syndrome	617174
75392	Periodontal Ehlers-Danlos syndrome	130080
75496	B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome	615349
75496	B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome	130070
75497	X-linked Ehlers-Danlos syndrome	305200
75563	X-linked sideroblastic anemia	300751
75790	Pollitt syndrome	275550
75840	Congenital muscular dystrophy, Ullrich type	254090
75840	Congenital muscular dystrophy, Ullrich type	616470
75858	MORM syndrome	610156
77258	Trichorhinophalangeal syndrome type 1 and 3	190350
77258	Trichorhinophalangeal syndrome type 1 and 3	190351
77243	Lipedema	614103
77260	Gaucher disease type 2	230900
77259	Gaucher disease type 1	230800
73271	Bleeding diathesis due to a collagen receptor defect	614200
73271	Bleeding diathesis due to a collagen receptor defect	614201
73247	Eosinophilic esophagitis	610247
73247	Eosinophilic esophagitis	613412
73272	Growth delay due to insulin-like growth factor type 1 deficiency	608747
73273	Growth delay due to insulin-like growth factor I resistance	270450
75326	Retinal arterial tortuosity	180000
75325	Osteosclerosis-ichthyosis-premature ovarian failure syndrome	609993
75249	Familial isolated restrictive cardiomyopathy	115210
75249	Familial isolated restrictive cardiomyopathy	609578
75249	Familial isolated restrictive cardiomyopathy	612422
75249	Familial isolated restrictive cardiomyopathy	615248
75249	Familial isolated restrictive cardiomyopathy	617047
75234	Cholesteryl ester storage disease	278000
75233	Wolman disease	278000
71290	Familial platelet disorder with associated myeloid malignancy	616216
71290	Familial platelet disorder with associated myeloid malignancy	601399
71493	Familial thrombocytosis	187950
71493	Familial thrombocytosis	300331
71493	Familial thrombocytosis	601977
71493	Familial thrombocytosis	614521
71289	Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	605432
71289	Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	616738
71526	Obesity due to pro-opiomelanocortin deficiency	601665
71526	Obesity due to pro-opiomelanocortin deficiency	609734
71528	Obesity due to prohormone convertase I deficiency	600955
71529	Obesity due to melanocortin 4 receptor deficiency	601665
71517	Rapid-onset dystonia-parkinsonism	128235
73229	HANAC syndrome	611773
73220	X-linked intellectual disability-hypotonic face syndrome	309580
39812	Graft versus host disease	614395
530849	Familial apolipoprotein A5 deficiency	144650
39041	Omenn syndrome	603554
530838	KRT1-related diffuse nonepidermolytic keratoderma	600962
39044	Uveal melanoma	155720
39044	Uveal melanoma	606660
39044	Uveal melanoma	606661
38874	Dihydropyrimidinuria	222748
37612	Episodic ataxia type 1	160120
37553	Andersen-Tawil syndrome	170390
37042	Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	304790
36899	Myoclonus-dystonia syndrome	616398
36899	Myoclonus-dystonia syndrome	159900
530995	Mixed phenotype acute leukemia	601626
41751	Bietti crystalline dystrophy	210370
42062	Iminoglycinuria	242600
35706	Glutaric acidemia type 3	231690
35704	L-Arginine:glycine amidinotransferase deficiency	612718
35710	Glucose-galactose malabsorption	606824
35737	Morning glory disc anomaly	120430
35708	Aromatic L-amino acid decarboxylase deficiency	608643
35688	Madelung deformity	127300
35689	Primary lateral sclerosis	611637
35701	3-hydroxy-3-methylglutaryl-CoA synthase deficiency	605911
35612	Nanophthalmia	613517
35612	Nanophthalmia	600165
35612	Nanophthalmia	609549
35612	Nanophthalmia	611897
35612	Nanophthalmia	615972
35173	X-linked dominant chondrodysplasia punctata	302960
35664	ALDH18A1-related De Barsy syndrome	219150
35120	Hemolytic anemia due to pyrimidine 5' nucleotidase deficiency	266120
35107	Desmosterolosis	602398
35099	Isolated brachycephaly	123100
35099	Isolated brachycephaly	615314
35099	Isolated brachycephaly	616602
35098	Isolated plagiocephaly	615314
35098	Isolated plagiocephaly	616602
35098	Isolated plagiocephaly	123100
35122	Congenital sucrase-isomaltase deficiency	222900
35121	Lysosomal acid phosphatase deficiency	200950
36387	Generalized epilepsy with febrile seizures-plus	604233
36387	Generalized epilepsy with febrile seizures-plus	604403
36387	Generalized epilepsy with febrile seizures-plus	609800
36387	Generalized epilepsy with febrile seizures-plus	611277
36387	Generalized epilepsy with febrile seizures-plus	612279
36387	Generalized epilepsy with febrile seizures-plus	613060
36387	Generalized epilepsy with febrile seizures-plus	613828
36387	Generalized epilepsy with febrile seizures-plus	613863
36387	Generalized epilepsy with febrile seizures-plus	616172
36397	Adiposis dolorosa	103200
36426	Stevens-Johnson syndrome	608579
36355	Bleeding disorder due to P2Y12 defect	609821
36367	Distal monosomy 1q	612337
36383	COL4A1-related familial vascular leukoencephalopathy	175780
36383	COL4A1-related familial vascular leukoencephalopathy	607595
36386	Hereditary sensory and autonomic neuropathy type 1	162400
36386	Hereditary sensory and autonomic neuropathy type 1	613640
36386	Hereditary sensory and autonomic neuropathy type 1	613708
36386	Hereditary sensory and autonomic neuropathy type 1	615632
36258	Buerger disease	211480
35807	Malignant germ cell tumor of ovary	603737
35878	Hyperinsulinism-hyperammonemia syndrome	606762
35858	Imerslund-Gräsbeck syndrome	261100
35909	Combined deficiency of factor V and factor VIII	227300
35909	Combined deficiency of factor V and factor VIII	227310
35909	Combined deficiency of factor V and factor VIII	613625
33572	5-oxoprolinase deficiency	260005
33543	Kleine-Levin syndrome	148840
33445	Neuroectodermal melanolysosomal disease	256710
535458	Familial GPIHBP1 deficiency	615947
34217	Naxos disease	601214
34149	Autosomal dominant tubulointerstitial kidney disease	603860
34149	Autosomal dominant tubulointerstitial kidney disease	609886
34149	Autosomal dominant tubulointerstitial kidney disease	174000
33574	Glutamate-cysteine ligase deficiency	230450
33573	Gamma-glutamyl transpeptidase deficiency	231950
33110	Autosomal agammaglobulinemia	616941
33110	Autosomal agammaglobulinemia	613506
33110	Autosomal agammaglobulinemia	615214
33110	Autosomal agammaglobulinemia	601495
33110	Autosomal agammaglobulinemia	612692
33110	Autosomal agammaglobulinemia	613500
33110	Autosomal agammaglobulinemia	613501
33110	Autosomal agammaglobulinemia	613502
33108	Lethal multiple pterygium syndrome	253290
33067	Metaphyseal chondrodysplasia, Jansen type	156400
33069	Dravet syndrome	607208
33069	Dravet syndrome	612164
33069	Dravet syndrome	615744
33001	Lymphedema-distichiasis syndrome	153400
33355	Reticular dysgenesis	267500
535453	Familial lipase maturation factor 1 deficiency	246650
33364	Trichothiodystrophy	616943
33364	Trichothiodystrophy	234050
33364	Trichothiodystrophy	300953
33364	Trichothiodystrophy	601675
33364	Trichothiodystrophy	616390
33364	Trichothiodystrophy	616395
33276	Kaposi sarcoma	148000
33226	Waldenström macroglobulinemia	153600
33226	Waldenström macroglobulinemia	610430
35069	Infantile neuroaxonal dystrophy	256600
35069	Infantile neuroaxonal dystrophy	610217
35093	Isolated scaphocephaly	600775
35093	Isolated scaphocephaly	615529
35093	Isolated scaphocephaly	123100
35078	T-B+ severe combined immunodeficiency due to JAK3 deficiency	600802
34520	Congenital muscular dystrophy with integrin alpha-7 deficiency	613204
34521	Distal myopathy with early respiratory muscle involvement	607569
34514	Autosomal recessive limb-girdle muscular dystrophy type 2G	601954
34515	Autosomal recessive limb-girdle muscular dystrophy type 2I	607155
34516	Autosomal dominant limb-girdle muscular dystrophy type 1D	603511
34587	Glycogen storage disease due to LAMP-2 deficiency	300257
34592	Immunodeficiency by defective expression of MHC class I	604571
34592	Immunodeficiency by defective expression of MHC class I	241600
34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia	611718
34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia	613882
34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia	616418
34528	Autosomal dominant primary hypomagnesemia with hypocalciuria	154020
536467	B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome	615349
536532	Classical-like Ehlers-Danlos syndrome type 2	618000
32960	Tumor necrosis factor receptor 1 associated periodic syndrome	142680
52530	Pseudo-von Willebrand disease	177820
52688	Myelodysplastic syndrome	614286
52429	Branchiootic syndrome	120502
52429	Branchiootic syndrome	602588
52429	Branchiootic syndrome	608389
52428	Congenital muscular dystrophy type 1C	606612
538096	Autosomal recessive lethal neonatal axonal sensorimotor polyneuropathy	604431
52503	X-linked creatine transporter deficiency	300352
52430	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	167320
52430	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	615422
52430	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	615424
52427	Retinitis punctata albescens	136880
52417	MALT lymphoma	137245
52056	Ulnar/fibula ray defect-brachydactyly syndrome	608571
52055	Corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome	300472
52368	Mohr-Tranebjaerg syndrome	304700
53271	Muenke syndrome	602849
53296	Familial cutaneous collagenoma	115250
53347	Brody myopathy	601003
53035	Caroli disease	600643
52901	Isolated follicle stimulating hormone deficiency	229070
53690	Congenital lactase deficiency	223000
53689	Congenital chloride diarrhea	214700
538756	Familial multiple discoid fibromas	190340
538574	Palmoplantar keratoderma-hereditary motor and sensory neuropathy syndrome	148360
53583	Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity	601042
53540	Goldmann-Favre syndrome	268100
53372	Hereditary geniospasm	190100
53351	X-linked dystonia-parkinsonism	314250
54260	Left ventricular noncompaction	615373
54260	Left ventricular noncompaction	615396
54260	Left ventricular noncompaction	601493
54260	Left ventricular noncompaction	601494
54260	Left ventricular noncompaction	604169
54260	Left ventricular noncompaction	609470
54260	Left ventricular noncompaction	611878
54260	Left ventricular noncompaction	613424
54260	Left ventricular noncompaction	613426
54260	Left ventricular noncompaction	615092
538934	X-linked lymphoproliferative disease due to XIAP deficiency	300635
538931	X-linked lymphoproliferative disease due to SH2D1A deficiency	308240
54057	Thrombotic thrombocytopenic purpura	274150
53698	Hyaline body myopathy	255160
53698	Hyaline body myopathy	608358
53715	Familial tumoral calcinosis	211900
53715	Familial tumoral calcinosis	610455
53696	Lethal arthrogryposis-anterior horn cell disease syndrome	611890
53697	Gnathodiaphyseal dysplasia	166260
53691	Congenital cornea plana	121400
53691	Congenital cornea plana	217300
53693	GRACILE syndrome	603358
48818	Aceruloplasminemia	604290
49041	IgG4-related retroperitoneal fibrosis	228800
49382	Achromatopsia	216900
49382	Achromatopsia	262300
49382	Achromatopsia	610024
49382	Achromatopsia	613093
49382	Achromatopsia	613856
49382	Achromatopsia	616517
538958	Severe combined immunodeficiency due to CD70 deficiency	618261
48431	Congenital cataracts-facial dysmorphism-neuropathy syndrome	604168
538963	Combined immunodeficiency due to ITK deficiency	613011
48652	Monosomy 22q13	606232
50809	Talo-patello-scaphoid osteolysis	609655
50811	Lipodystrophy-intellectual disability-deafness syndrome	608154
50814	Craniolenticulosutural dysplasia	607812
50815	Branchiogenic deafness syndrome	609166
50816	Spondylometaphyseal dysplasia with combined immunodeficiency	607944
49827	Thiamine-responsive megaloblastic anemia syndrome	249270
50251	Pleural mesothelioma	156240
50945	Blomstrand lethal chondrodysplasia	215045
50944	Schöpf-Schulz-Passarge syndrome	224750
51084	Torsade-de-pointes syndrome with short coupling interval	613600
51083	Familial short QT syndrome	609620
51083	Familial short QT syndrome	609621
51083	Familial short QT syndrome	609622
50943	Keratolytic winter erythema	148370
50942	Striate palmoplantar keratoderma	148700
50942	Striate palmoplantar keratoderma	607654
50942	Striate palmoplantar keratoderma	612908
50920	Multiple fibroadenoma of the breast	615554
52054	Craniosynostosis-intracranial calcifications syndrome	608432
52022	Potocki-Shaffer syndrome	601224
52047	Braddock syndrome	608406
51608	Generalized arterial calcification of infancy	208000
51608	Generalized arterial calcification of infancy	614473
51188	Ethylmalonic encephalopathy	602473
541423	Growth delay-intellectual disability-hepatopathy syndrome	617093
51208	Formiminoglutamic aciduria	229100
51636	WHIM syndrome	193670
42665	Tietz syndrome	103500
42775	PHACE syndrome	606519
43115	Hereditary myopathy with lactic acidosis due to ISCU deficiency	255125
45448	Miyoshi myopathy	254130
45448	Miyoshi myopathy	613318
44890	Gastrointestinal stromal tumor	606764
45358	Congenital fibrosis of extraocular muscles	135700
45358	Congenital fibrosis of extraocular muscles	600638
45358	Congenital fibrosis of extraocular muscles	602078
45358	Congenital fibrosis of extraocular muscles	609384
45358	Congenital fibrosis of extraocular muscles	609428
45358	Congenital fibrosis of extraocular muscles	609612
46486	Mucous membrane pemphigoid	164185
46348	Paroxysmal extreme pain disorder	167400
46059	Lathosterolosis	607330
47044	Hereditary papillary renal cell carcinoma	605074
46724	Cerebral arteriovenous malformation	108010
46627	Char syndrome	169100
46532	Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	141749
46532	Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	142335
46532	Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	142470
46532	Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	305435
46532	Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	613566
47612	Felty syndrome	134750
47159	Proximal renal tubular acidosis	179830
47159	Proximal renal tubular acidosis	604278
544472	Atypical hemolytic uremic syndrome with complement gene abnormality	612923
544472	Atypical hemolytic uremic syndrome with complement gene abnormality	612924
544472	Atypical hemolytic uremic syndrome with complement gene abnormality	235400
544472	Atypical hemolytic uremic syndrome with complement gene abnormality	609814
544472	Atypical hemolytic uremic syndrome with complement gene abnormality	612922
544472	Atypical hemolytic uremic syndrome with complement gene abnormality	612925
544472	Atypical hemolytic uremic syndrome with complement gene abnormality	612926
544472	Atypical hemolytic uremic syndrome with complement gene abnormality	615008
47045	Familial cold urticaria	120100
47045	Familial cold urticaria	616115
555877	FLNA-related X-linked myxomatous valvular dysplasia	314400
90050	Retinopathy of prematurity	133780
90045	Hereditary folate malabsorption	229050
90044	Familial pseudohyperkalemia	609153
90042	Primary familial polycythemia	133100
90024	Deafness with labyrinthine aplasia, microtia, and microdontia	610706
90023	Primary immunodeficiency syndrome due to LAMTOR2 deficiency	610798
90020	Amyotrophic lateral sclerosis-parkinsonism-dementia complex	105500
90038	Shiga toxin-associated hemolytic uremic syndrome	235400
90031	Non-spherocytic hemolytic anemia due to hexokinase deficiency	235700
90026	Primary erythromelalgia	133020
89936	X-linked hypophosphatemia	307800
89844	Lissencephaly syndrome, Norman-Roberts type	257320
89843	Dystrophic epidermolysis bullosa pruriginosa	604129
89840	Junctional epidermolysis bullosa, non-Herlitz type	226650
89839	Epidermolysis bullosa simplex superficialis	607600
90001	X-linked cone dysfunction syndrome with myopia	300843
89938	Infantile Bartter syndrome with sensorineural deafness	602522
89938	Infantile Bartter syndrome with sensorineural deafness	613090
89937	Autosomal dominant hypophosphatemic rickets	193100
90340	Blau syndrome	186580
90341	Early-onset sarcoidosis	186580
90342	Xeroderma pigmentosum variant	278750
90348	Autosomal dominant cutis laxa	123700
90348	Autosomal dominant cutis laxa	614434
90348	Autosomal dominant cutis laxa	616603
90349	Autosomal recessive cutis laxa type 1	614437
90349	Autosomal recessive cutis laxa type 1	219100
90354	Brittle cornea syndrome	229200
90354	Brittle cornea syndrome	614170
90362	Primary intestinal lymphangiectasia	152800
90290	CREST syndrome	181750
90301	Acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome	200170
90291	Systemic sclerosis	181750
90308	Klippel-Trénaunay syndrome	149000
90307	Parkes Weber syndrome	608355
90307	Parkes Weber syndrome	608354
90322	Cockayne syndrome type 2	133540
90322	Cockayne syndrome type 2	216400
90321	Cockayne syndrome type 1	133540
90321	Cockayne syndrome type 1	216400
90324	Cockayne syndrome type 3	133540
90324	Cockayne syndrome type 3	216400
90324	Cockayne syndrome type 3	216411
90153	Mandibuloacral dysplasia with type A lipodystrophy	248370
90154	Mandibuloacral dysplasia with type B lipodystrophy	608612
90186	Meige disease	153200
90103	Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome	214370
90117	Hereditary motor and sensory neuropathy, Okinawa type	604484
90120	Hereditary motor and sensory neuropathy type 6	601152
90120	Hereditary motor and sensory neuropathy type 6	616505
88673	Hepatocellular carcinoma	114550
88644	Autosomal recessive ataxia, Beauce type	610743
88659	Autosomal dominant progressive nephropathy with hypertension	161900
88660	Hypertension due to gain-of-function mutations in the mineralocorticoid receptor	605115
88661	Amelogenesis imperfecta	130900
88661	Amelogenesis imperfecta	204650
88661	Amelogenesis imperfecta	204700
88661	Amelogenesis imperfecta	301200
88661	Amelogenesis imperfecta	301201
88661	Amelogenesis imperfecta	612529
88661	Amelogenesis imperfecta	613211
88661	Amelogenesis imperfecta	614832
88661	Amelogenesis imperfecta	615887
88661	Amelogenesis imperfecta	616221
88661	Amelogenesis imperfecta	616270
88661	Amelogenesis imperfecta	104500
88661	Amelogenesis imperfecta	104510
88661	Amelogenesis imperfecta	104530
88661	Amelogenesis imperfecta	617217
88637	Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	607694
88637	Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	614381
88637	Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	616494
88639	Neurodegeneration due to 3-hydroxyisobutyryl-CoA hydrolase deficiency	250620
88642	Channelopathy-associated congenital insensitivity to pain	243000
88632	Anterior segment developmental anomaly	617319
88632	Anterior segment developmental anomaly	617315
88632	Anterior segment developmental anomaly	107250
88635	Vacuolar myopathy with sarcoplasmic reticulum protein aggregates	616231
88621	Ichthyosis-prematurity syndrome	608649
88628	Posterior column ataxia-retinitis pigmentosa syndrome	609033
88629	Tritanopia	190900
88630	Terminal osseous dysplasia-pigmentary defects syndrome	300244
88620	Isolated congenital anosmia	107200
88619	Familial acute necrotizing encephalopathy	608033
88618	Psychomotor delay due to S-adenosylhomocysteine hydrolase deficiency	613752
88616	Autosomal recessive non-syndromic intellectual disability	616887
88616	Autosomal recessive non-syndromic intellectual disability	618221
88616	Autosomal recessive non-syndromic intellectual disability	617125
88616	Autosomal recessive non-syndromic intellectual disability	618109
88616	Autosomal recessive non-syndromic intellectual disability	617188
88616	Autosomal recessive non-syndromic intellectual disability	617028
88616	Autosomal recessive non-syndromic intellectual disability	614202
88616	Autosomal recessive non-syndromic intellectual disability	614208
88616	Autosomal recessive non-syndromic intellectual disability	614249
88616	Autosomal recessive non-syndromic intellectual disability	614329
88616	Autosomal recessive non-syndromic intellectual disability	614333
88616	Autosomal recessive non-syndromic intellectual disability	614340
88616	Autosomal recessive non-syndromic intellectual disability	614341
88616	Autosomal recessive non-syndromic intellectual disability	614342
88616	Autosomal recessive non-syndromic intellectual disability	614343
88616	Autosomal recessive non-syndromic intellectual disability	614344
88616	Autosomal recessive non-syndromic intellectual disability	614345
88616	Autosomal recessive non-syndromic intellectual disability	614346
88616	Autosomal recessive non-syndromic intellectual disability	614347
88616	Autosomal recessive non-syndromic intellectual disability	614499
88616	Autosomal recessive non-syndromic intellectual disability	615802
88616	Autosomal recessive non-syndromic intellectual disability	615817
88616	Autosomal recessive non-syndromic intellectual disability	615942
88616	Autosomal recessive non-syndromic intellectual disability	615979
88616	Autosomal recessive non-syndromic intellectual disability	616116
88616	Autosomal recessive non-syndromic intellectual disability	616193
88616	Autosomal recessive non-syndromic intellectual disability	616460
88616	Autosomal recessive non-syndromic intellectual disability	616739
88616	Autosomal recessive non-syndromic intellectual disability	249500
88616	Autosomal recessive non-syndromic intellectual disability	607417
88616	Autosomal recessive non-syndromic intellectual disability	608443
88616	Autosomal recessive non-syndromic intellectual disability	611090
88616	Autosomal recessive non-syndromic intellectual disability	611091
88616	Autosomal recessive non-syndromic intellectual disability	611092
88616	Autosomal recessive non-syndromic intellectual disability	611093
88616	Autosomal recessive non-syndromic intellectual disability	611095
88616	Autosomal recessive non-syndromic intellectual disability	611096
88616	Autosomal recessive non-syndromic intellectual disability	611097
88616	Autosomal recessive non-syndromic intellectual disability	611107
88616	Autosomal recessive non-syndromic intellectual disability	613192
88616	Autosomal recessive non-syndromic intellectual disability	614020
88616	Autosomal recessive non-syndromic intellectual disability	617816
88616	Autosomal recessive non-syndromic intellectual disability	618402
87876	Sialidosis type 2	256150
87876	Sialidosis type 2	256550
87503	Mal de Meleda	248300
86923	Hereditary palmoplantar keratoderma, Gamborg-Nielsen type	244850
86920	Dermatopathia pigmentosa reticularis	125595
86919	Keratosis palmaris et plantaris-clinodactyly syndrome	148520
86915	Lymphedema-atrial septal defects-facial changes syndrome	601927
522077	Infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome	618218
86914	Lymphedema-cerebral arteriovenous anomaly syndrome	152900
521438	Congenital vertebral-cardiac-renal anomalies syndrome	617660
521438	Congenital vertebral-cardiac-renal anomalies syndrome	617661
86900	Interdigitating dendritic cell sarcoma	267730
521426	PLAA-associated neurodevelopmental disorder	617527
521414	Autosomal dominant Charcot-Marie-Tooth disease type 2DD	618036
521258	Xq25 microduplication syndrome	300979
521305	Proximal myopathy with focal depletion of mitochondria	600706
521390	Spastic paraplegia-intellectual disability-nystagmus-obesity syndrome	617296
521406	Dystonia-parkinsonism-hypermanganesemia syndrome	617013
89838	Epidermolysis bullosa simplex, autosomal recessive K14	601001
88949	MUC1-related autosomal dominant tubulointerstitial kidney disease	174000
88950	UMOD-related autosomal dominant tubulointerstitial kidney disease	162000
88940	Pseudohypoaldosteronism type 2C	614492
88939	Pseudohypoaldosteronism type 2B	614491
88938	Pseudohypoaldosteronism type 2A	145260
88924	Autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis	600273
88918	Autosomal dominant Alport syndrome	104200
88919	Autosomal recessive Alport syndrome	203780
88917	X-linked Alport syndrome	301050
93256	Fragile X-associated tremor/ataxia syndrome	300623
528091	Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome	617021
528084	Non-specific syndromic intellectual disability	617755
93217	Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis	614196
93216	Familial idiopathic steroid-resistant nephrotic syndrome with minimal changes	614196
93214	Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial proliferation	614196
93262	Crouzon syndrome-acanthosis nigricans syndrome	612247
93260	Pfeiffer syndrome type 3	101600
93259	Pfeiffer syndrome type 2	101600
93258	Pfeiffer syndrome type 1	101600
93271	Short rib-polydactyly syndrome, Verma-Naumoff type	614091
93271	Short rib-polydactyly syndrome, Verma-Naumoff type	613091
93271	Short rib-polydactyly syndrome, Verma-Naumoff type	615503
93271	Short rib-polydactyly syndrome, Verma-Naumoff type	615633
93269	Short rib-polydactyly syndrome, Majewski type	263520
93269	Short rib-polydactyly syndrome, Majewski type	613091
93270	Short rib-polydactyly syndrome, Saldino-Noonan type	613091
93267	Cloverleaf skull-multiple congenital anomalies syndrome	607161
93268	Short rib-polydactyly syndrome, Beemer-Langer type	269860
93282	Spondyloepimetaphyseal dysplasia, PAPSS2 type	612847
93283	Spondyloepiphyseal dysplasia, Kimberley type	608361
93279	Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis	604864
93274	Thanatophoric dysplasia type 2	156830
93274	Thanatophoric dysplasia type 2	187601
93275	Thanatophoric dysplasia, Glasgow variant	273680
527497	NKX6-2-related autosomal recessive hypomyelinating leukodystrophy	617560
527450	Severe myopia-generalized joint laxity-short stature syndrome	617662
93100	Renal agenesis, unilateral	617805
92050	Congenital tufting enteropathy	613217
93160	Hypocalcemic vitamin D-resistant rickets	277440
93160	Hypocalcemic vitamin D-resistant rickets	600785
93114	Autosomal dominant intermediate Charcot-Marie-Tooth disease type E	614455
93111	Renal cysts and diabetes syndrome	137920
93111	Renal cysts and diabetes syndrome	616026
93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	618176
93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	614196
93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	603278
93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	616730
93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	618178
93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	618179
93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	618177
93322	Tibial hemimelia	275220
93325	Autosomal dominant Kenny-Caffey syndrome	127000
93324	Autosomal recessive Kenny-Caffey syndrome	244460
