"MESH_ID"	"UMLS_CUI"	"UMLS_NAME"
"C536480"	"C0403555"	"Ochoa syndrome"
"C537415"	"C0265514"	"Dermatofibrosis lenticularis disseminata"
"C538262"	"C1850635"	"Atrial myxoma, familial"
"C538262"	"C2931787"	"Intracardiac myxoma"
"C538003"	"C1414216"	"Dystonia 6, torsion (disorder)"
"C537480"	"C4551973"	"Miyoshi Muscular Dystrophy 1"
"C537177"	"C1847640"	"KUFOR-RAKEB SYNDROME"
"C536629"	"C0877024"	"Schimke immunoosseous dysplasia"
"C536522"	"C2931230"	"Vacuolar myopathy"
"C536202"	"C0221271"	"Elastosis perforans serpiginosa"
"C536398"	"C1853942"	"CITRULLINEMIA, TYPE II, NEONATAL-ONSET"
"C535978"	"C0268292"	"Congenital adrenal hyperplasia due to 11-Beta-hydroxylase deficiency"
"C535978"	"C3669121"	"11-Beta-hydroxylase deficiency"
"C535918"	"C0265493"	"Cat eye syndrome"
"C537952"	"C1838570"	"CEROID LIPOFUSCINOSIS, NEURONAL, 8"
"C537952"	"C1864923"	"Northern epilepsy syndrome"
"C535675"	"C2930978"	"Richieri Costa Da Silva syndrome"
"C564056"	"C1839258"	"SPLIT-HAND/FOOT MALFORMATION 2"
"C565344"	"C1854442"	"SPLIT-HAND/FOOT MALFORMATION 4"
"C564674"	"C1847622"	"SPLIT-HAND/FOOT MALFORMATION 5 (disorder)"
"C567616"	"C2749665"	"SPLIT-HAND/FOOT MALFORMATION 6 (disorder)"
"C565199"	"C1853156"	"Split-Hand-Foot Malformation With Long Bone Deficiency 2"
"C565647"	"C1857344"	"Split-Hand-Foot Malformation With Sensorineural Hearing Loss"
"C535767"	"C1291386"	"D-glycericacidemia"
"C535339"	"C1861825"	"CATARACT, POSTERIOR POLAR, 1"
"C535811"	"C0268119"	"Combined molybdoflavoprotein enzyme deficiency"
"C535815"	"C2931027"	"Neutropenia, severe chronic"
"C535815"	"C2931028"	"Leukopenia, benign familial"
"C535815"	"C3665676"	"Chronic familial neutropenia (disorder)"
"C536036"	"C0220692"	"Maxillonasal dysplasia, Binder type"
"C538228"	"C0268120"	"Adenine phosphoribosyltransferase deficiency"
"C538228"	"C3665382"	"2,8-Dihydroxyadenine Urolithiasis"
"C537277"	"C1853205"	"Glycosylphosphatidylinositol deficiency"
"C535382"	"C1859722"	"Arthrogryposis, renal dysfunction, and cholestasis 1"
"C535679"	"C0265341"	"Rieger syndrome"
"C535679"	"C0266548"	"Axenfeld anomaly (disorder)"
"C535679"	"C1280768"	"Axenfeld syndrome"
"C535679"	"C2678503"	"AXENFELD-RIEGER SYNDROME, TYPE 3"
"C535679"	"C3495488"	"Axenfeld-Rieger syndrome"
"C535679"	"C3714873"	"Axenfeld-Rieger Syndrome, Type 1"
"C537412"	"C0263383"	"Keratosis pilaris"
"C537412"	"C0263428"	"Burnett Schwartz Berberian syndrome"
"C537412"	"C0263429"	"Atrophoderma vermiculatum"
"C537412"	"C1845051"	"AMELOGENESIS IMPERFECTA, HYPOPLASTIC/HYPOMATURATION, X-LINKED 2"
"C563401"	"C1832855"	"CHOREOATHETOSIS/SPASTICITY, EPISODIC"
"C536430"	"C1857662"	"COACH syndrome"
"C537967"	"C1861963"	"Camptobrachydactyly"
"C562844"	"C0349655"	"Congenital Disorder Of Glycosylation, Type I-IIX"
"C564508"	"C1845408"	"Contiguous Abcd1-Dxs1375e Deletion Syndrome"
"C535465"	"C1844935"	"Contractures ectodermal dysplasia cleft lip palate"
"C567744"	"C3502271"	"Convulsions, Benign Familial Neonatal, 1, And-Or Myokymia"
"C536452"	"C1857532"	"Crane-Heise syndrome"
"C563337"	"C1832431"	"Digeorge Syndrome-Velocardiofacial Syndrome Complex 2"
"C536390"	"C1857277"	"Donnai-Barrow syndrome"
"C566019"	"C1860646"	"Tune Deafness"
"C563162"	"C0856830"	"Calcium pyrophosphate arthropathy"
"C537521"	"C0410179"	"Ullrich congenital muscular dystrophy 1"
"C538179"	"C0220659"	"Acrodysostosis"
"C538179"	"C3276228"	"ACRODYSOSTOSIS 1 WITH OR WITHOUT HORMONE RESISTANCE"
"C538179"	"C3553250"	"ACRODYSOSTOSIS 2 WITH OR WITHOUT HORMONE RESISTANCE"
"C562594"	"C0268146"	"Glucose-6-phosphate transport defect"
"C535478"	"C1850959"	"Corneal dystrophy, Fuchs' endothelial, 1"
"C535924"	"C0024145"	"Chilblain lupus 1"
"C535317"	"C3266843"	"47, XYY syndrome"
"C565062"	"C1851841"	"ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 1"
"C536183"	"C1858302"	"Ectodermal dysplasia/ skin fragility syndrome"
"C574275"	"C0265554"	"Ectrodactyly"
"C574275"	"C2931019"	"Split hand foot deformity 1"
"C565065"	"C1851849"	"Ectrodactyly and Ectodermal Dysplasia without Cleft Lip-Palate"
"C565799"	"C1858562"	"ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 3"
"C567049"	"C1970472"	"PULMONARY ALVEOLAR PROTEINOSIS, ACQUIRED"
"C537881"	"C1690006"	"Lattice corneal dystrophy Type I"
"C569627"	"C3489856"	"Cold Hypersensitivity"
"C565593"	"C1856972"	"Encephaloclastic Proliferative Vasculopathy"
"C564945"	"C1850383"	"Neuropathy, Painful"
"C562642"	"C0268397"	"Amyloidosis, Primary Cutaneous"
"C535436"	"C1834674"	"Bethlem myopathy"
"C538270"	"C1865295"	"Auriculo-condylar syndrome"
"C538270"	"C4551996"	"Auriculocondylar syndrome 1"
"C565735"	"C1858042"	"Becker Nevus Syndrome"
"C537577"	"C1859452"	"MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I"
"C537525"	"C0265301"	"Sclerosteosis"
"C536068"	"C1846142"	"HOYERAAL-HREIDARSSON SYNDROME"
"C535919"	"C0393808"	"Charcot-Marie-Tooth disease, X-linked, 1"
"C535908"	"C0266521"	"Marcus Gunn phenomenon"
"C535687"	"C0392475"	"Roberts-SC phocomelia syndrome"
"C537062"	"C0729582"	"Floating-harbor syndrome"
"C535581"	"C1854063"	"Cardiomyopathy dilated with Woolly hair and keratoderma"
"C536567"	"C2931241"	"Waldmann disease"
"C536567"	"C2931242"	"Familial Waldmann's disease"
"C536456"	"C0220767"	"Craniofrontonasal dysplasia"
"C536884"	"C0432126"	"Kleeblattschaedel syndrome"
"C535432"	"C2930899"	"Berk-Tabatznik syndrome"
"C537100"	"C1864965"	"Brachyphalangy, polydactyly, and tibial aplasia-hypoplasia"
"C564519"	"C3502469"	"Brain Anomalies, Retardation, Ectodermal Dysplasia, Skeletal Malformations, Hirschsprung Disease, Ear-Eye Anomalies, Cleft Palate-Cryptorchidism, And Kidney Dysplasia-Hypoplasia"
"C562831"	"C1389016"	"ATRIOVENTRICULAR CANAL DEFECT"
"C562831"	"C1389018"	"Atrioventricular Septal Defect"
"C535441"	"C0221363"	"Bifid nose"
"C535441"	"C2751431"	"Bifid Nose, Autosomal Dominant"
"C535441"	"C3887497"	"Bifid Nose, Autosomal Recessive"
"C567743"	"C2751195"	"Epilepsy, Benign Neonatal, 1, And-Or Myokymia"
"C531835"	"C1861028"	"Esophageal atresia with or without tracheoesophageal fistula"
"C565579"	"C1856892"	"Facial Dysmorphism with Multiple Malformations"
"C537533"	"C4551474"	"Seckel syndrome 1"
"C536580"	"C0432443"	"Deletion of long arm of chromosome 18"
"C536580"	"C2931249"	"Chromosome 18, monosomy 18Q"
"C536580"	"C3495421"	"Chromosome 18q syndrome"
"C537369"	"C1864436"	"Muenke Syndrome"
"C536940"	"C0175703"	"Thrombocytopenia-Absent Radius Syndrome"
"C535723"	"C0038604"	"Subungual exostoses"
"C535723"	"C1863622"	"Dupuytren subungual exostosis"
"C535668"	"C0342388"	"Adrenocorticotropic hormone (ACTH) deficiency (disorder)"
"C536210"	"C0267662"	"Congenital chloride diarrhea"
"C566288"	"C3888102"	"Frontotemporal Dementia With Motor Neuron Disease"
"C564409"	"C1844016"	"Holoprosencephaly with Fetal Akinesia-Hypokinesia Sequence"
"C564484"	"C1845146"	"Holoprosencephaly, Ectrodactyly, and Bilateral Cleft Lip-Palate"
"C548016"	"C2750442"	"Hypermanganesemia with Dystonia Polycythemia and Cirrhosis"
"C563765"	"C1836521"	"Hypotrichosis, Progressive Patterned Scalp, with Wiry Hair, Onycholysis, and Cleft Lip-Palate"
"C535802"	"C0152438"	"Sprengel deformity"
"C563014"	"C1399354"	"HEMIFACIAL HYPERPLASIA"
"C536045"	"C0268363"	"Osteogenesis imperfecta type IV (disorder)"
"C562405"	"C0155912"	"Pulmonary Alveolar Microlithiasis"
"C535916"	"C0220748"	"Cartilage-hair hypoplasia"
"C562561"	"C0266159"	"Pyloric Atresia"
"C537362"	"C0398788"	"Immunodeficiency syndrome, variable"
"C537286"	"C0342870"	"Bifunctional peroxisomal enzyme deficiency"
"C537286"	"C0685838"	"Gonadal dysgenesis XX type deafness"
"C537650"	"C1802398"	"Chromosome 5, trisomy 5q"
"C562937"	"C0410529"	"Hypochondroplasia (disorder)"
"C562546"	"C0265552"	"Congenital macrodactylia"
"C563476"	"C1833662"	"INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA"
"C566133"	"C1861647"	"Chiari Malformation Type I with Syringomyelia"
"C565798"	"C1858558"	"Rheumatoid Arthritis, Systemic Juvenile"
"C563192"	"C1275114"	"Epidermolysis Bullosa Pruriginosa"
"C562841"	"C0346180"	"Malignant Ovarian Germ Cell Neoplasm"
"C538184"	"C0265245"	"Nager syndrome"
"C537748"	"C1850321"	"Omphalocele exstrophy imperforate anus"
"C537728"	"C0268494"	"Oculocutaneous albinism type 1"
"C537728"	"C4551504"	"Oculocutaneous albinism type 1A"
"C537723"	"C1846058"	"Lubs X-linked mental retardation syndrome"
"C537723"	"C3714043"	"Trisomy Xq28"
"C537656"	"C1854245"	"Basal cell carcinoma, multiple"
"C563492"	"C1833797"	"Optic Nerve Hypoplasia, Bilateral"
"C536292"	"C2931162"	"Jorgenson Lenz syndrome"
"C537690"	"C0796099"	"CLEFT LIP/PALATE WITH ABNORMAL THUMBS AND MICROCEPHALY"
"C537015"	"C0220687"	"KBG syndrome"
"C537008"	"C0796005"	"Kapur Toriello syndrome"
"C538135"	"C2931745"	"Ladda Zonana Ramer syndrome"
"C537003"	"C2931390"	"Leichtman Wood Rohn syndrome"
"C535903"	"C1863753"	"LIMB-MAMMARY SYNDROME"
"C566006"	"C3501853"	"Long Qt Syndrome 1-2"
"C565841"	"C3501852"	"Long Qt Syndrome 2-3"
"C566765"	"C3501851"	"Long Qt Syndrome 2-5"
"C566334"	"C3501836"	"Long Qt Syndrome 3-6"
"C567515"	"C2678485"	"LONG QT SYNDROME 9 (disorder)"
"C537680"	"C0265257"	"Genee-Wiedemann syndrome"
"C000591739"	"C1970109"	"AROMATASE EXCESS SYNDROME"
"C535301"	"C0393818"	"Congenital hypomyelinating neuropathy"
"C566897"	"C1274789"	"Ligneous conjunctivitis"
"C566897"	"C1968804"	"Plasminogen Deficiency, Type I"
"C563602"	"C3280586"	"Mannose-Binding Protein Deficiency"
"C535612"	"C1848651"	"Al Awadi syndrome"
"C563691"	"C1835931"	"ALPHA/BETA T-CELL LYMPHOPENIA WITH GAMMA/DELTA T-CELL EXPANSION, SEVERE CYTOMEGALOVIRUS INFECTION, AND AUTOIMMUNITY"
"C565796"	"C1858537"	"Anemia, Congenital Hypoplastic, with Multiple Congenital Anomalies-Mental Retardation Syndrome"
"C538243"	"C1845052"	"AMELOGENESIS IMPERFECTA, HYPOPLASTIC/HYPOMATURATION, X-LINKED 1"
"C536359"	"C2931178"	"Anencephaly and spina bifida X-linked"
"C536358"	"C1845028"	"ANEMIA, SIDEROBLASTIC, AND SPINOCEREBELLAR ATAXIA"
"C537766"	"C1862841"	"Anonychia-onychodystrophy with hypoplasia or absence of distal phalanges"
"C537768"	"C1832661"	"ANOPHTHALMIA AND PULMONARY HYPOPLASIA"
"C537784"	"C1851504"	"Aortic aneurysm, familial thoracic 4"
"C535434"	"C1536500"	"Deficiency of acetyl-CoA acetyltransferase"
"C537371"	"C0431637"	"Mullerian aplasia"
"C537371"	"C0431648"	"Rokitansky sequence"
"C537371"	"C1698581"	"Rokitansky Kuster Hauser syndrome"
"C537371"	"C1832817"	"Klippel-Feil deformity, conductive deafness, and absent vagina"
"C537048"	"C0266313"	"Allanson Pantzar McLeod syndrome"
"C564356"	"C1843274"	"Acute Tubulointerstitial Nephritis"
"C564009"	"C1838703"	"Bladder Exstrophy and Epispadias Complex"
"C563990"	"C1838577"	"Cerebral Autosomal Recessive Arteriopathy with Subcortical Infarcts and Leukoencephalopathy"
"C562727"	"C0272350"	"Dysfibrinogenemia, Congenital"
"C548032"	"C1969623"	"NEUROFIBROMATOSIS, TYPE 1-LIKE SYNDROME"
"C538159"	"C0948368"	"Kaufman-McKusick syndrome"
"C537775"	"C1862839"	"Anterior segment mesenchymal dysgenesis"
"C538001"	"C1868681"	"DYSTONIA 12"
"C567076"	"C3277849"	"17,20-Lyase Deficiency, Isolated"
"C537770"	"C0266427"	"Testicular regression syndrome"
"C537770"	"C0405582"	"Absent testicle (congenital)"
"C537770"	"C1261504"	"Congenital absence of both testes"
"C563710"	"C1836081"	"RHEGMATOGENOUS RETINAL DETACHMENT, AUTOSOMAL DOMINANT"
"C566762"	"C1867774"	"Sacral Agenesis Syndrome"
"C566762"	"C1867775"	"Sacral Agenesis, Hereditary, With Presacral Mass, Anterior Meningocele, And-Or Teratoma, And Anorectal Malformation"
"C567055"	"C1970485"	"Sakoda Complex"
"C567819"	"C2751698"	"Santos Syndrome"
"C563119"	"C0796142"	"Sao Paulo MCA-MR Syndrome"
"C563928"	"C4078288"	"Speech-Sound Disorder, hereditary"
"C535718"	"C0175691"	"Dubowitz syndrome"
"C565652"	"C1857388"	"Cystinuria, Type A"
"C565652"	"C1857389"	"Cystinuria, Type B"
"C565652"	"C1857390"	"Cystinuria, Type A-B"
"C535986"	"C1841853"	"Daneman Davy Mancer syndrome"
"C562461"	"C0234906"	"Annular Erythema"
"C537359"	"C1848561"	"Methylmalonic acidemia with homocystinuria"
"C537027"	"C0342474"	"Lipoid congenital adrenal hyperplasia"
"C537846"	"C1834120"	"NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME (disorder)"
"C565178"	"C1852924"	"OI-EDS Combined Syndrome"
"C566906"	"C1968949"	"Cakut"
"C548080"	"C1853578"	"Neuroferritinopathy"
"C537907"	"C1840333"	"Barakat syndrome"
"C538116"	"C1844020"	"HETEROTAXY, VISCERAL, 1, X-LINKED"
"C538116"	"C3495537"	"Heterotaxy, Visceral, 5, Autosomal"
"C535331"	"C0175701"	"Aarskog syndrome"
"C535331"	"C1856871"	"Autosomal recessive facio-digito-genital syndrome"
"C566572"	"C1865818"	"DYSTONIA 7, TORSION (disorder)"
"C566572"	"C1865819"	"CERVICAL DYSTONIA, PRIMARY"
"C562978"	"C0432284"	"Infantile myofibromatosis"
"C537375"	"C0494949"	"Multifocal fibrosclerosis"
"C535563"	"C0265633"	"Congenital absence of tibia"
"C535338"	"C2930878"	"Cataract, congenital, with microcornea or slight microphthalmia"
"C535338"	"C4049005"	"Cataract, total congenital with posterior sutural opacities in Heterozygotes"
"C565051"	"C1851582"	"Epiblepharon of Upper Lid"
"C565051"	"C1851583"	"Epiblepharon of lower lid"
"C535983"	"C0393778"	"Congenital anosmia"
"C562557"	"C0266011"	"Accessory nipple"
"C565524"	"C1856184"	"HEMIHYPERPLASIA, ISOLATED"
"C535970"	"C0155299"	"Coloboma of optic disc"
"C562924"	"C0406811"	"Reticulate acropigmentation of Kitamura"
"C562924"	"C3714534"	"dowling-degos disease"
"C562924"	"C4552092"	"DDD1"
"C537417"	"C0268379"	"Pseudocholinesterase deficiency"
"C537417"	"C1283400"	"Butyrylcholinesterase deficiency"
"C537417"	"C1622434"	"Suxamethonium sensitivity"
"C537417"	"C1867468"	"Apnea, Postanesthetic"
"C531854"	"C2936797"	"Acid cholesteryl ester hydrolase deficiency, type 2"
"C537465"	"C1846265"	"Microphthalmia, syndromic 2"
"C566121"	"C1861537"	"OROFACIAL CLEFT 1"
"C536531"	"C2745997"	"OROFACIODIGITAL SYNDROME VI"
"C536328"	"C1838327"	"Polycystic kidneys, severe infantile with tuberous sclerosis"
"C566794"	"C1868190"	"Platelet Alpha-Delta Storage Pool Deficiency"
"C562509"	"C0265259"	"Popliteal pterygium syndrome"
"C565248"	"C1853507"	"Mental Retardation, Short Stature, Facial Anomalies, and Joint Dislocations"
"C536438"	"C0265223"	"Cohen syndrome"
"C536436"	"C0265338"	"Coffin-Siris syndrome"
"C563261"	"C1619700"	"RENAL ADYSPLASIA"
"C535982"	"C1327915"	"Congenital amegakaryocytic thrombocytopenia"
"C535572"	"C0795905"	"Cantu syndrome"
"C536739"	"C0432217"	"Wolcott-Rallison syndrome"
"C535682"	"C1848587"	"Isolated hypoplasia of the right ventricle"
"C536411"	"C0268233"	"GALACTOSIALIDOSIS"
"C535817"	"C0269680"	"Pruritic urticarial papules plaques of pregnancy"
"C535817"	"C3489727"	"Pruritic urticarial papules and plaques of pregnancy, familial"
"C535289"	"C1785148"	"RAPP-HODGKIN SYNDROME"
"C562398"	"C0152441"	"Madelung Deformity"
"C538053"	"C1863844"	"Adult-onset citrullinemia type 2"
"C000598941"	"C4043683"	"Keratoactinomycosis"
"C567245"	"C2675492"	"Split-Hand-Foot Malformation With Long Bone Deficiency 3"
"C567439"	"C2677613"	"Chromosome 15q13.3 Microdeletion Syndrome"
"C535428"	"C2930898"	"Benign essential blepharospasm"
"C536991"	"C2931384"	"Moyamoya disease 1"
"C536534"	"C0220708"	"VATER Association"
"C564221"	"C1841972"	"Glucocorticoid Receptor Deficiency"
"C564221"	"C1841973"	"Pseudohermaphroditism, Female, With Hypokalemia, Due To Glucocorticoid Resistance"
"C564221"	"C1841982"	"BODY COMPOSITION, BENEFICIAL"
"C565898"	"C0432246"	"Microcephalic Osteodysplastic Primordial Dwarfism, Type II"
"C565898"	"C3502214"	"Microcephalic Osteodysplastic Primordial Dwarfism with Tooth Abnormalities"
"C564818"	"C1849193"	"PEELING SKIN SYNDROME"
"C562408"	"C0158761"	"Radioulnar Synostosis"
"C537710"	"C0265345"	"Lymphedema distichiasis syndrome"
"C537342"	"C1840235"	"SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR"
"C535520"	"C0431693"	"Renal cysts and diabetes syndrome"
"C536919"	"C0391816"	"Tietz syndrome"
"C563905"	"C1837830"	"Ulnar-Fibular Ray Defect and Brachydactyly"
"C567409"	"C3502213"	"Usher Syndrome, Type ID-F"
"C536528"	"C0175697"	"Van der Woude syndrome"
"C536751"	"C1327917"	"WT limb blood syndrome"
"C536696"	"C1865566"	"Weyers ulnar ray-oligodactyly syndrome"
"C536749"	"C2931309"	"Wright Dyck syndrome"
"C566879"	"C1968561"	"Xeroderma Pigmentosum, Type G-Cockayne Syndrome"
"C536764"	"C0272051"	"Xerocytosis"
"C567061"	"C1970808"	"Xeroderma Pigmentosum B-Cockayne Syndrome"
"C000597569"	"C4042185"	"Teratoid Rhabdoid Tumor"
"C000597569"	"C4042186"	"Typical Teratoid Rhabdoid Tumor"
"C536726"	"C2931488"	"Zlotogora-Ogur syndrome"
"C537620"	"C0796081"	"Myhre syndrome"
"C537255"	"C0340834"	"Hennekam lymphangiectasia-lymphedema syndrome"
"C537255"	"C4012050"	"HENNEKAM LYMPHANGIECTASIA-LYMPHEDEMA SYNDROME 1"
"C535736"	"C0406612"	"Encephalocraniocutaneous lipomatosis"
"C535480"	"C0339273"	"Corneal dystrophy, Lattice type 3"
"C535460"	"C0795956"	"Chylomicron retention disease"
"C531614"	"C0220724"	"CONSTRICTING BANDS, CONGENITAL"
"C563551"	"C1834582"	"MYELOPROLIFERATIVE SYNDROME, TRANSIENT"
"C535739"	"C0349653"	"Congenital disorder of glycosylation type 1A"
"C562406"	"C0156273"	"Bladder Diverticulum"
"C537181"	"C4551506"	"Paroxysmal Nonkinesigenic Dyskinesia 1"
"C000604661"	"C1096151"	"Sinus Tarsi Syndrome"
"C535895"	"C1299884"	"Eosinophilic myositis (disorder)"
"C535895"	"C1869123"	"Limb-girdle muscular dystrophy type 2A"
"C565902"	"C1859487"	"Biemond syndrome II"
"C536138"	"C1608393"	"Megacystis microcolon intestinal hypoperistalsis syndrome"
"C566730"	"C1867403"	"Pyloric Stenosis, Infantile Hypertrophic 1"
"C535887"	"C0398738"	"Leukocyte adhesion deficiency type 1"
"C535589"	"C0342790"	"Carnitine palmitoyl transferase 2 deficiency"
"C535314"	"C1848862"	"Miller-McKusick-Malvaux-Syndrome (3M Syndrome)"
"C535314"	"C2678312"	"Three M Syndrome 1"
"C565335"	"C1854336"	"PARAGANGLIOMAS 3"
"C565335"	"C1861848"	"PARAGANGLIOMAS 4"
"C537663"	"C0346104"	"Follicular atrophoderma and basal cell epitheliomata"
"C535506"	"C1720416"	"Episodic ataxia type 2 (disorder)"
"C562875"	"C0398777"	"Complement Factor H Deficiency"
"C536561"	"C0342739"	"Trimethylaminuria"
"C567159"	"C2674218"	"SPHEROCYTOSIS, TYPE 1 (disorder)"
"C536226"	"C0345419"	"Cutis marmorata telangiectatica congenita"
"C563160"	"C0812437"	"Oculo-dento-digital syndrome"
"C538235"	"C0268126"	"Adenylosuccinate lyase deficiency (disorder)"
"C537622"	"C0574080"	"Guanidinoacetate methyltransferase deficiency"
"C537436"	"C1960539"	"Aromatase deficiency"
"C538556"	"C4551825"	"Megaloblastic Anemia 1"
"C537730"	"C0268495"	"Oculocutaneous albinism type 2"
"C537696"	"C4551496"	"Hyperuricemic Nephropathy, Familial Juvenile 1"
"C537565"	"C0265343"	"Jarcho-Levin syndrome"
"C537377"	"C0265261"	"Multiple pterygium syndrome"
"C537377"	"C1854678"	"MULTIPLE PTERYGIUM SYNDROME, LETHAL TYPE"
"C537285"	"C0795959"	"Gomez Lopez Hernandez syndrome"
"C536078"	"C0265216"	"X-linked hydrocephalus syndrome"
"C538309"	"C0432442"	"Chromosome 18p deletion syndrome"
"C536161"	"C1835662"	"Keratosis palmoplantaris papulosa"
"C538361"	"C0272167"	"Reticular dysgenesis"
"C537807"	"C0795816"	"Chromosome 6, monosomy 6q"
"C538297"	"C0795842"	"chromosome 11q duplication syndrome"
"C538380"	"C0268540"	"HHH syndrome"
"C538481"	"C2931859"	"Acquired CJD"
"C538481"	"C4310512"	"Sporadic CJD"
"C538505"	"C2931866"	"Cytomegalic inclusion body disease"
"C566945"	"C1969443"	"Trifunctional Protein Deficiency With Myopathy And Neuropathy"
"C566945"	"C3711645"	"Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency"
"C566945"	"C3714237"	"Trifunctional Protein Deficiency, Type 2"
"C580012"	"C1302995"	"Congenital Fibrosis of the Extraocular Muscles"
"C535558"	"C2930931"	"Abrikosov's tumor"
"C535584"	"C1708371"	"Histiocytoid Cardiomyopathy"
"C535602"	"C1832174"	"DOYNE HONEYCOMB RETINAL DYSTROPHY"
"C535602"	"C1852020"	"Malattia Leventinese"
"C535642"	"C0406723"	"Growth retardation, Alopecia, Pseudoanodontia and Optic atrophy"
"C536681"	"C1838625"	"Warburg Sjo Fledelius syndrome"
"C537927"	"C2931666"	"Fibrocartilaginous embolism"
"C565620"	"C1857228"	"Diverticulosis, Small Intestinal"
"C537701"	"C0268414"	"Hyperphosphatasemia with bone disease"
"C562723"	"C3203346"	"Hyperheparinemia"
"C563043"	"C0795833"	"KLEEFSTRA SYNDROME 1"
"C537001"	"C2931388"	"Left-sided gallbladder"
"C562889"	"C0403443"	"Renal Failure, Progressive, with Hypertension"
"C562989"	"C0432357"	"Congenital absence of breast with absent nipple"
"C564648"	"C1847197"	"Vascular Malformation, Primary Intraosseous"
"C565803"	"C1858592"	"Carney Triad"
"C564815"	"C1849156"	"Spastic Ataxia"
"C565791"	"C1858506"	"Acne, Adult"
"C531833"	"C0392060"	"Ophthalmoplegia, painful"
"C565820"	"C1858723"	"Poikiloderma with Neutropenia"
"C566755"	"C1867596"	"Hyperprothrombinemia"
"C535308"	"C0268600"	"3-methylcrotonyl CoA carboxylase 1 deficiency"
"C535475"	"C0271287"	"Schnyder crystalline corneal dystrophy"
"C535944"	"C1851124"	"Desmoid disease, hereditary"
"C535944"	"C2675440"	"Desmoid Tumor Caused By Somatic Mutation"
"C531821"	"C2930845"	"Stenotrophomonas maltophilia bacteremia"
"C536864"	"C2931355"	"Spastic paraplegia 3, autosomal dominant"
"C538385"	"C2931835"	"Hyperprolinemia type 2"
"C563015"	"C0546969"	"Preauricular Fistulae, Congenital"
"C537390"	"C0432360"	"Neurofibromatosis type 5"
"C538153"	"C2699746"	"Syndactyly, type 2"
"C536377"	"C0265998"	"ANONYCHIA"
"C536695"	"C0457013"	"Weyers acrofacial dysostosis"
"C536741"	"C1520159"	"Wolffian tumor"
"C536819"	"C1842036"	"GIANT PIGMENTED HAIRY NEVUS"
"C537134"	"C2931426"	"Orofaciodigital syndrome type1"
"C537613"	"C1832273"	"Ribbing disease"
"C538156"	"C1876184"	"Synostoses, tarsal, carpal, and digital"
"C537300"	"C0265306"	"Greig cephalopolysyndactyly syndrome"
"C535979"	"C0342467"	"Late onset congenital adrenal hyperplasia"
"C535979"	"C2936858"	"Congenital adrenal hyperplasia due to 21 hydroxylase deficiency"
"C562722"	"C0272192"	"Familial eosinophilia"
"C564616"	"C1846707"	"SPINOCEREBELLAR ATAXIA 17"
"C567863"	"C2752042"	"Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi"
"C562823"	"C0343079"	"Milia, Multiple Eruptive"
"C535600"	"C0342687"	"dopamine beta hydroxylase deficiency"
"C535912"	"C2931059"	"Marie Unna congenital hypotrichosis"
"C538171"	"C0235585"	"Agranulocytic angina"
"C538171"	"C0241901"	"Granulocytopenia, Primary"
"C538171"	"C2931756"	"Malignant neutropenia"
"C565209"	"C1853235"	"Sclerocornea"
"C536396"	"C2931186"	"Neonatal ovarian cyst"
"C536745"	"C0345427"	"Woolly hair, congenital"
"C537069"	"C2931412"	"Foix Chavany Marie syndrome"
"C544351"	"C2931939"	"Idiopathic orthostatic hypotension"
"C566872"	"C1876214"	"ALBINOIDISM, OCULOCUTANEOUS, AUTOSOMAL DOMINANT"
"C537026"	"C0406500"	"Lipodermatosclerosis"
"C567062"	"C1970820"	"Fabry Disease, Cardiac Variant"
"C535551"	"C0263314"	"Pemphigus and fogo selvagem"
"C573898"	"C0241397"	"Triphalangeal thumb"
"C535954"	"C2936881"	"Eosinophilic synovitis"
"C536128"	"C1857618"	"Achromatopsia 2"
"C536463"	"C2700265"	"Waardenburg Syndrome Type 2"
"C536463"	"C2700405"	"WAARDENBURG SYNDROME, TYPE IIE"
"C538068"	"C0268160"	"Deficiency of fructokinase"
"C536373"	"C1302999"	"Ankyloblepharon filiforme adnatum"
"C536373"	"C1862866"	"Ankyloblepharon filiforme adnatum and cleft palate"
"C536842"	"C4551637"	"Erythrocytosis familial, 1"
"C537108"	"C0795875"	"Chromosome 21 monosomy"
"C537171"	"C2931434"	"Paraquat lung"
"C536063"	"C0432252"	"Osteoporosis with pseudoglioma"
"C536423"	"C0406586"	"Wiedemann-Rautenstrauch syndrome"
"C536485"	"C2931206"	"Usher syndrome, type 1B"
"C535998"	"C0152243"	"Galactocele"
"C535342"	"C1861821"	"CATARACT, MARNER TYPE"
"C536249"	"C0272309"	"Purpura simplex"
"C538299"	"C0795845"	"Chromosome 12, 12p trisomy"
"C538664"	"C2931914"	"Vertebral artery syndrome"
"C548481"	"C2678104"	"Periventricular Laminar Heterotopia"
