"MESH_ID"	"UMLS_CUI"	"UMLS_NAME"
"D007888"	"C0023264"	"Leigh Disease"
"D007888"	"C0751267"	"Encephalopathy, Subacute Necrotizing, Infantile"
"D007888"	"C0751268"	"Encephalopathy, Subacute Necrotizing, Juvenile"
"D005222"	"C0015676"	"Mental Fatigue"
"D005221"	"C0015672"	"Fatigue"
"D005221"	"C0086525"	"Lassitude"
"D007890"	"C0023269"	"leiomyosarcoma"
"D007890"	"C0205815"	"Leiomyosarcoma, Epithelioid"
"D007890"	"C0205816"	"Leiomyosarcoma, Myxoid"
"D017204"	"C0162635"	"Angelman Syndrome"
"D019867"	"C0403529"	"Anti-Glomerular Basement Membrane Disease"
"D017205"	"C0018469"	"Habronemiasis"
"D017205"	"C0162636"	"Spirurida Infections"
"D017206"	"C0038259"	"Stephanurus dentatus Infections"
"D017206"	"C0039090"	"Syngamiasis"
"D017206"	"C0162637"	"Strongylida Infections"
"D017206"	"C4316792"	"Angiostrongylus Infections"
"D017202"	"C0151744"	"Myocardial Ischemia"
"D007859"	"C0023186"	"Learning Disorders"
"D007859"	"C0751262"	"Adult Learning Disorders"
"D007859"	"C0751263"	"Learning Disturbance"
"D007859"	"C0751265"	"Learning Disabilities"
"D007859"	"C1330966"	"Developmental Academic Disorder"
"D020833"	"C0752219"	"Diffuse Axonal Injury"
"D007855"	"C0023176"	"Lead Poisoning"
"D019838"	"C0027531"	"Neck Injuries"
"D005208"	"C0015645"	"Fasciitis"
"D005207"	"C0015644"	"Muscular fasciculation"
"D005207"	"C0239548"	"Fasciculation, Tongue"
"D005207"	"C0541957"	"Fasciculation, Skeletal Muscle"
"D005207"	"C0751144"	"Fasciculation, Benign"
"D007869"	"C0023220"	"Leg Injuries"
"D005203"	"C0015634"	"Farmer's Lung"
"D005203"	"C0155889"	"Mushroom Worker's Lung"
"D007868"	"C0023219"	"Leg Dermatoses"
"D020821"	"C0393593"	"Dystonia Disorders"
"D020821"	"C0393598"	"Idiopathic familial dystonia"
"D020821"	"C0743332"	"Focal Dystonia"
"D020821"	"C0752197"	"Adult-Onset Dystonias"
"D020821"	"C0752198"	"Adult-Onset Idiopathic Focal Dystonias"
"D020821"	"C0752199"	"Adult-Onset Idiopathic Torsion Dystonias"
"D020821"	"C0752200"	"Autosomal Dominant Familial Dystonia"
"D020821"	"C0752201"	"Autosomal Recessive Familial Dystonia"
"D020821"	"C0752202"	"Childhood Onset Dystonias"
"D020821"	"C0752203"	"Dystonia, Primary"
"D020821"	"C0752205"	"Dystonia, Secondary"
"D020821"	"C0752206"	"Dystonias, Sporadic"
"D020821"	"C0752207"	"Familial Dystonia"
"D020821"	"C0752208"	"Pseudodystonia"
"D020821"	"C4316810"	"Writer's Cramp"
"D020820"	"C0013384"	"Dyskinetic syndrome"
"D020820"	"C0152115"	"Lingual-Facial-Buccal Dyskinesia"
"D020820"	"C0221169"	"Hemiballismus"
"D020820"	"C0232766"	"Asterixis"
"D020820"	"C0427086"	"Involuntary Movements"
"D020820"	"C0454606"	"Oral Dyskinesia"
"D020820"	"C0752196"	"Ballismus"
"D007863"	"C0023195"	"Lecithin Acyltransferase Deficiency"
"D007863"	"C0342895"	"Fish-Eye Disease"
"D007870"	"C0023221"	"Leg Length Inequality"
"D007871"	"C0023223"	"Leg Ulcer"
"D020828"	"C0033790"	"Pseudobulbar Palsy"
"D020828"	"C0748038"	"Dysarthria, Pseudobulbar"
"D020828"	"C0752216"	"Pseudobulbar Mutism"
"D019846"	"C0393799"	"Miller Fisher Syndrome"
"D007835"	"C0023092"	"Lassa Fever"
"D020819"	"C0752195"	"Perimeningeal Infections"
"D020818"	"C0752191"	"Neuroschistosomiasis"
"D020818"	"C0752192"	"Schistosomal Myelitis"
"D020818"	"C0752193"	"Schistosomal Myeloradiculopathy"
"D020818"	"C0752194"	"Schistosomal Myelopathy"
"D020817"	"C0236792"	"Asperger Syndrome"
"D020814"	"C0338395"	"Meningitis, Escherichia coli"
"D007849"	"C0023138"	"Laurence-Moon Syndrome"
"D007842"	"C0023119"	"Lathyrism"
"D007842"	"C1704316"	"Neurolathyrism"
"D020809"	"C0752184"	"Cerebral Helminthiasis"
"D020809"	"C0752185"	"Central Nervous System Helminthiasis"
"D020808"	"C0300934"	"Primary Amebic Meningoencephalitis"
"D020808"	"C0487784"	"Amebic Meningoencephalitis"
"D020808"	"C0597309"	"Meningoencephalitis, Protozoal"
"D020808"	"C0752182"	"Central Nervous System Protozoal Infections"
"D020808"	"C0752183"	"Cerebral Protozoal Infections"
"D020808"	"C4303098"	"Naegleria fowleri Infection"
"D020808"	"C4505479"	"Acanthamoeba Meningoencephalitis"
"D020808"	"C4505480"	"Sappinia diploidea Meningoencephalitis"
"D020808"	"C4505481"	"Balamuthia mandrillaris CNS Infection"
"D020807"	"C0752181"	"Central Nervous System Parasitic Infections"
"D020806"	"C0752180"	"Central Nervous System Bacterial Infections"
"D020805"	"C0348165"	"Central Nervous System Viral Diseases"
"D020804"	"C0153017"	"Varicella Zoster Encephalitis"
"D020804"	"C0752179"	"Meningoencephalitis, Herpes Zoster"
"D020803"	"C0001338"	"Herpetic Acute Necrotizing Encephalitis"
"D020803"	"C0019385"	"Herpetic meningoencephalitis"
"D020803"	"C0276226"	"Herpes encephalitis"
"D020802"	"C0238075"	"Cranial Epidural Abscess"
"D020802"	"C0238434"	"Epidural Abscess, Spinal"
"D020802"	"C0270629"	"Epidural Abscess"
"D007818"	"C0023051"	"Laryngeal Diseases"
"D007818"	"C0023059"	"Laryngeal Perichondritis"
"D007819"	"C0023052"	"Laryngeal Edema"
"D007816"	"C0023049"	"Larva Migrans, Visceral"
"D007815"	"C0023048"	"Larva Migrans"
"D007815"	"C0028848"	"Ocular Larva Migrans"
"D007815"	"C0546999"	"Larva Migrans, Cutaneous"
"D007829"	"C0023075"	"Laryngostenosis"
"D007829"	"C0340228"	"Acquired Subglottic Stenosis"
"D007829"	"C0396051"	"Congenital Subglottic Stenosis"
"D007829"	"C0396052"	"Acquired Laryngeal Stenosis"
"D007827"	"C0023067"	"Laryngitis"
"D007826"	"C0023066"	"Laryngospasm"
"D007822"	"C0007107"	"Malignant neoplasm of larynx"
"D007822"	"C0023055"	"Laryngeal neoplasm"
"D007918"	"C0023343"	"Leprosy"
"D007911"	"C0023321"	"Lentigo"
"D007926"	"C0023374"	"Lesch-Nyhan Syndrome"
"D007925"	"C0023370"	"Leriche Syndrome"
"D007922"	"C0023364"	"Leptospirosis"
"D007922"	"C0554636"	"Canicola fever"
"D007922"	"C4048826"	"Mud Fever"
"D007922"	"C4279957"	"Swineherd's Disease"
"D007906"	"C0023309"	"Lens dislocation"
"D007906"	"C0023310"	"Lens Dislocation and Subluxation"
"D007906"	"C0023316"	"Lens Subluxation"
"D007905"	"C0023308"	"Lens Diseases"
"D056806"	"C0154246"	"Urea Cycle Disorders, Inborn"
"D056807"	"C0268547"	"Argininosuccinic Aciduria"
"D056828"	"C1857728"	"Hereditary Angioedema Type III"
"D056829"	"C1862892"	"Hereditary Angioedema Type II"
"D056829"	"C2717905"	"Hereditary Angioedema Types I and II"
"D056829"	"C2717906"	"Hereditary Angioedema Type I"
"D056824"	"C0919631"	"Upper Extremity Deep Vein Thrombosis, Primary"
"D056824"	"C2717899"	"Upper Extremity Deep Vein Thrombosis"
"D056824"	"C2717900"	"Upper Extremity Deep Vein Thrombosis, Secondary"
"D056830"	"C2717907"	"Isolated Noncompaction of the Ventricular Myocardium"
"D056830"	"C2717908"	"Noncompaction of the Left Ventricular Myocardium, Autosomal Dominant"
"D056830"	"C2717909"	"Isolated Noncompaction of the Left Ventricular Myocardium, X-Linked"
"D056833"	"C0730328"	"Central Serous Chorioretinopathy"
"D056846"	"C0265313"	"Weill-Marchesani syndrome"
"D056846"	"C1869114"	"Weill-Marchesani Syndrome, Autosomal Recessive"
"D056846"	"C1869115"	"Weill-Marchesani Syndrome, Autosomal Dominant"
"D056844"	"C0152169"	"Renal Colic"
"D044882"	"C1257958"	"Glucose Metabolism Disorders"
"D054219"	"C1959632"	"Plasma Cell Neoplasm"
"D054218"	"C1961099"	"Precursor T-Cell Lymphoblastic Leukemia-Lymphoma"
"D010014"	"C4721411"	"Osteolysis"
"D010523"	"C4721453"	"Peripheral Nervous System Diseases"
"D046589"	"C0751587"	"CADASIL Syndrome"
"D046589"	"C1449626"	"CADASILM"
"D019052"	"C0221074"	"Depression, Postpartum"
"D014813"	"C0042880"	"Vitamin K Deficiency"
"D018814"	"C0025269"	"Multiple Endocrine Neoplasia Type 2b"
"D018813"	"C0025268"	"Multiple Endocrine Neoplasia Type 2a"
"D006950"	"C0020474"	"Hyperlipidemia, Familial Combined"
"D018980"	"C0175702"	"Williams Syndrome"
"D016518"	"C0027832"	"Neurofibromatosis 2"
"D016518"	"C1136041"	"Familial Acoustic Neuroma"
"D016518"	"C1136042"	"Neuroma, Acoustic, Bilateral"
"D016518"	"C1136043"	"Schwannoma, Acoustic, Bilateral"
"D016537"	"C0085131"	"Gangliosidosis GM1"
"D016537"	"C0268271"	"Gangliosidosis, Generalized GM1, Type 1 (disorder)"
"D016537"	"C0268272"	"Gangliosidosis, Generalized GM1, Type 2"
"D016537"	"C0268273"	"Gangliosidosis, Generalized GM1, Type 3"
"D016537"	"C2718068"	"beta-Galactosidase Deficiency"
"D053565"	"C0020438"	"Hypercalciuria"
"D016735"	"C0085277"	"Munchausen Syndrome by Proxy"
"D059409"	"C0333559"	"Infarction, Lacunar"
"D059409"	"C3178801"	"Stroke, Lacunar"
"D008312"	"C0024638"	"Class II division 2 malocclusion"
"D008312"	"C0399524"	"Malocclusion, Angle Class II, Division 1"
"D008312"	"C3714535"	"Malocclusion, Angle class II"
"D008313"	"C0399526"	"Class III malocclusion"
"D052517"	"C0268263"	"Multiple Sulfatase Deficiency Disease"
"D052517"	"C1720864"	"Sulfatidosis, Juvenile, Austin Type"
"D052537"	"C0268243"	"Niemann-Pick Disease, Type B"
"D052537"	"C0268248"	"Niemann-Pick Disease, Type E"
"D052556"	"C0220756"	"Niemann-Pick Disease, Type C"
"D052556"	"C0268247"	"Niemann-Pick Disease, Type D"
"D052556"	"C3179455"	"Niemann-Pick Disease, Type C1"
"D049288"	"C0686353"	"Muscular Dystrophies, Limb-Girdle"
"D049310"	"C0221054"	"Welander Distal Myopathy"
"D049310"	"C0751336"	"Distal Muscular Dystrophies"
"D049310"	"C1450052"	"Tibial Muscular Dystrophy"
"D049310"	"C1838244"	"TIBIAL MUSCULAR DYSTROPHY, TARDIVE"
"D049310"	"C4552004"	"Distal Myopathy 1"
"D039141"	"C0270952"	"Muscular Dystrophy, Oculopharyngeal"
"D015209"	"C0008313"	"Cholangitis, Sclerosing"
"D015209"	"C0566602"	"Primary sclerosing cholangitis"
"D003410"	"C0010314"	"Cri-du-Chat Syndrome"
"D020391"	"C0238288"	"Muscular Dystrophy, Facioscapulohumeral"
"D020389"	"C0410189"	"Muscular Dystrophy, Emery-Dreifuss"
"D020389"	"C0410190"	"Autosomal Dominant Emery-Dreifuss Muscular Dystrophy (disorder)"
"D020389"	"C0751337"	"X-Linked Emery-Dreifuss Muscular Dystrophy"
"D020389"	"C1450051"	"Autosomal Recessive Emery-Dreifuss Muscular Dystrophy"
"D020522"	"C0334634"	"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"D020522"	"C0751958"	"Lymphoma, Lymphocytic, Intermediate"
"D019693"	"C0241910"	"Autoimmune Chronic Hepatitis"
"D017204"	"C0162635"	"Angelman Syndrome"
"D009383"	"C0027668"	"Neoplasms, Vascular Tissue"
"D009383"	"C4722524"	"Blood Vessel Tumors"
"D009440"	"C0027804"	"Neurasthenia"
"D063485"	"C1527287"	"Acanthocheilonemiasis"
"D002862"	"C0008582"	"Chromoblastomycosis"
"D006955"	"C0020488"	"Hypernatremia"
"D004775"	"C0014394"	"Enuresis"
"D000071057"	"C0686347"	"Tardive Dyskinesia"
"D045823"	"C1258215"	"Ileus"
"D018310"	"C0206723"	"Sertoli-Leydig Cell Tumor"
"D001885"	"C0006015"	"Bordetella Infections"
"D052858"	"C0010695"	"Cystocele"
"D011085"	"C0032460"	"Polycystic Ovary Syndrome"
"D011085"	"C1136382"	"Sclerocystic Ovaries"
"D054403"	"C0475801"	"Leukemia, Prolymphocytic, B-Cell"
"D054429"	"C0349639"	"Juvenile Myelomonocytic Leukemia"
"D054438"	"C1292772"	"Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative"
"D054437"	"C1301355"	"Myelodysplastic-Myeloproliferative Diseases"
"D054446"	"C1301362"	"Primary Cutaneous Anaplastic Large Cell Lymphoma"
"D029593"	"C0022387"	"Jervell-Lange Nielsen Syndrome"
"D029593"	"C4551509"	"Jervell And Lange-Nielsen Syndrome 1"
"D017599"	"C0206093"	"Neuroectodermal Tumors"
"D005599"	"C0016665"	"Fractures, Ununited"
"D005596"	"C0016659"	"Fractures, Closed"
"D005596"	"C0524598"	"Fractures, Occult"
"D005598"	"C0016663"	"Pathological fracture"
"D005597"	"C0016662"	"Fractures, Open"
"D017574"	"C0206068"	"Parasystole"
"D017577"	"C0423772"	"Cutaneous Fistula"
"D017593"	"C0206085"	"Kleine-Levin Syndrome"
"D017593"	"C2936703"	"Familial Kleine-Levin Syndrome"
"D017590"	"C0206083"	"Myelinolysis, Central Pontine"
"D017590"	"C0393667"	"Extrapontine Myelinolysis"
"D017588"	"C0206081"	"Hyperandrogenism"
"D017562"	"C0152099"	"Postcholecystectomy Syndrome"
"D017562"	"C0524781"	"Postcholedochoduodenostomy Syndrome"
"D017562"	"C0524782"	"Postcholedochojejunostomy Syndrome"
"D017562"	"C0524783"	"Postcholedochostomy Syndrome"
"D017562"	"C0524784"	"Sump Syndrome"
"D017573"	"C0206067"	"Focal Epithelial Hyperplasia"
"D005588"	"C0016632"	"Fox Fordyce disease"
"D005585"	"C0016627"	"Influenza in Birds"
"D017563"	"C0206061"	"Pneumonia, Interstitial"
"D017563"	"C0206062"	"Lung Diseases, Interstitial"
"D017564"	"C0206063"	"Radiation Pneumonitis"
"D017564"	"C2350622"	"Radiation Fibrosis"
"D017565"	"C0036205"	"Sarcoidosis, Pulmonary"
"D017566"	"C0206064"	"Microvascular Angina"
"D017545"	"C0162872"	"Aortic Aneurysm, Thoracic"
"D017545"	"C0340630"	"Aortic Aneurysm, Thoracoabdominal"
"D017541"	"C1510412"	"Pseudoaneurysm"
"D017542"	"C0162869"	"Aneurysm, Ruptured"
"D017543"	"C0162870"	"Iliac Aneurysm"
"D017544"	"C0162871"	"Aortic Aneurysm, Abdominal"
"D005534"	"C0016510"	"Foot Diseases"
"D005530"	"C0016506"	"Foot Deformities"
"D005530"	"C0025585"	"Deformity of metatarsal"
"D005532"	"C0016508"	"Congenital Foot Deformity"
"D029503"	"C1260899"	"Anemia, Diamond-Blackfan"
"D005531"	"C0016507"	"Foot Deformities, Acquired"
"D029502"	"C0949116"	"Congenital hypoplastic anemia"
"D017512"	"C0162848"	"Lichenoid Eruptions"
"D017513"	"C0162849"	"Lichen Nitidus"
"D017514"	"C0162850"	"Habermann's Disease"
"D017514"	"C0162851"	"Chronic lichenoid pityriasis"
"D017514"	"C0162852"	"Pityriasis Lichenoides et Varioliformis Acuta"
"D017514"	"C0162853"	"Pityriasis Lichenoides"
"D017515"	"C0032026"	"Pityriasis Rosea"
"D017511"	"C0085652"	"Pyoderma Gangrenosum"
"D005549"	"C0016549"	"Foreign-Body Reaction"
"D005547"	"C0016542"	"Foreign Bodies"
"D005547"	"C1532195"	"Gossypiboma"
"D005547"	"C4042759"	"Retained Surgical Items"
"D005543"	"C0016537"	"Forearm Injuries"
"D017520"	"C0162855"	"Mucinoses"
"D005517"	"C0016479"	"Food Poisoning"
"D005517"	"C0679360"	"Foodborne Disease"
"D005512"	"C0016470"	"Food Allergy"
"D005627"	"C0016736"	"Frostbite"
"D005621"	"C0016719"	"Friedreich Ataxia"
"D017600"	"C0206094"	"Neuroectodermal Tumor, Melanotic"
"D005600"	"C0016667"	"Fragile X Syndrome"
"D005600"	"C0751156"	"FRAXA Syndrome"
"D005600"	"C0751157"	"FRAXE Syndrome"
"D000072861"	"C0031572"	"Phobia, Social"
"D000072836"	"C0332803"	"Surgical wound"
"D054508"	"C0520799"	"Acute Radiation Syndrome"
"D054506"	"C0263454"	"Chloracne"
"D054517"	"C0149507"	"Orbital Cellulitis"
"D054515"	"C0269084"	"Vulvar Vestibulitis"
"D054514"	"C0266568"	"Persistent Hyperplastic Primary Vitreous"
"D054537"	"C0004245"	"Atrioventricular Block"
"D000069279"	"C1096063"	"Drug Resistant Epilepsy"
"D054549"	"C1739395"	"Takotsubo Cardiomyopathy"
"D054546"	"C0393576"	"Chorea Acanthocytosis Syndrome"
"D054559"	"C0085681"	"Hyperphosphatemia (disorder)"
"D000069295"	"C4042906"	"Mammary Analogue Secretory Carcinoma"
"D000069293"	"C3472614"	"Plasmablastic lymphoma"
"D000069290"	"C0267716"	"Incisional hernia"
"D000069281"	"C0342410"	"Autoimmune Hypophysitis"
"D000069281"	"C4046045"	"Lymphocytic Adenohypophysitis"
"D000069281"	"C4046046"	"Lymphocytic Infundibuloneurohypophysitis"
"D000069281"	"C4046047"	"IgG4-Related Hypophysitis"
"D000069281"	"C4046048"	"Idiopathic Granulomatous Hypophysitis"
"D000069281"	"C4046049"	"Anti-PIT-1 Antibody Syndrome"
"D000069281"	"C4046050"	"Lymphocytic Panhypophysitis"
"D000069282"	"C0423172"	"Canaliculitis"
"D052065"	"C2004487"	"Vaginospasm"
"D003085"	"C0000729"	"Abdominal Cramps"
"D003085"	"C0232488"	"Abdominal colic"
"D003085"	"C0266836"	"Infantile Colic"
"D064068"	"C0341299"	"Collagenous Sprue"
"D003095"	"C0009326"	"Collagen Diseases"
"D003092"	"C0009319"	"Colitis"
"D003093"	"C0009324"	"Ulcerative Colitis"
"D015043"	"C0043515"	"Zollinger-Ellison syndrome"
"D003057"	"C0009207"	"Cockayne Syndrome"
"D003057"	"C0751037"	"Cockayne Syndrome, Type III"
"D003057"	"C0751038"	"Cockayne Syndrome, Type II"
"D003057"	"C0751039"	"Cockayne Syndrome, Type I"
"D017699"	"C0030794"	"Pelvic Pain"
"D017695"	"C0037578"	"Soft Tissue Injuries"
"D017696"	"C0206157"	"Myopathies, Nemaline"
"D017696"	"C0546123"	"Adult Onset Nemaline Myopathy"
"D017696"	"C0546124"	"Nemaline Myopathy, Late Onset"
"D017696"	"C0546125"	"Nemaline Myopathy, Childhood Onset"
"D017696"	"C0751656"	"Nemaline Myopathy, Autosomal Dominant"
"D017696"	"C0751657"	"Nemaline Myopathy, Autosomal Recessive"
"D015051"	"C0043540"	"Fracture of zygoma"
"D003072"	"C0009241"	"Cognition Disorders"
"D003072"	"C0029947"	"Overinclusion"
"D003074"	"C0009250"	"Coin lesion of lung"
"D003074"	"C2350019"	"Solitary Pulmonary Nodule"
"D015047"	"C0043528"	"Zoonoses"
"D017681"	"C0206141"	"Idiopathic Hypereosinophilic Syndrome"
"D017681"	"C0206142"	"Eosinophilic leukemia"
"D017681"	"C0206143"	"Loeffler's Endocarditis"
"D017681"	"C1540912"	"Hypereosinophilic syndrome"
"D017682"	"C0206145"	"Stunned Myocardium"
"D017682"	"C0206146"	"Myocardial Stunning"
"D017682"	"C0376416"	"Hibernation, Myocardial"
"D015012"	"C0043410"	"Yersinia pseudotuberculosis Infections"
"D017674"	"C0085682"	"Hypophosphatemia"
"D017675"	"C0206138"	"CREST Syndrome"
"D017675"	"C1527226"	"CRST syndrome"
"D017676"	"C0206139"	"Lichen Planus, Oral"
"D003047"	"C0009186"	"Coccidioidomycosis"
"D003048"	"C0005146"	"Besnoitiasis"
"D003048"	"C0009187"	"Coccidiosis"
"D017689"	"C0152427"	"Polydactyly"
"D003015"	"C0009062"	"Clostridium Infections"
"D003015"	"C0275590"	"Food poisoning due to Clostridium perfringens"
"D003015"	"C0275619"	"Infection due to Clostridium perfringens"
"D003015"	"C0343386"	"Clostridium difficile infection"
"D003015"	"C1456791"	"Clostridium sordellii Infection"
"D003027"	"C0009088"	"Cluster Headache"
"D003027"	"C0393739"	"Episodic Cluster Headache"
"D003027"	"C0393744"	"Atypical Cluster Headache"
"D005683"	"C0016927"	"Gagging"
"D005693"	"C0016952"	"Galactosemias"
"D005693"	"C0268151"	"Classical galactosemia"
"D005693"	"C0268155"	"Deficiency of galactokinase"
"D005693"	"C0751161"	"UDPglucose 4-epimerase deficiency disease"
"D015009"	"C0043407"	"Yersinia infections"
"D015009"	"C0238528"	"Infection by Yersinia enterocolitica"
"D015001"	"C0043388"	"Yaws"
"D015004"	"C0043395"	"Yellow Fever"
"D005660"	"C0016842"	"Congenital pectus excavatum"
"D003003"	"C0009021"	"Clonorchiasis"
"D005667"	"C0016867"	"Furunculosis"
"D005667"	"C0242301"	"furuncle"
"D005671"	"C0016873"	"Fused Teeth"
"D005671"	"C3494175"	"Incisors, Fused Mandibular"
"D005633"	"C0016751"	"Hereditary fructose intolerance syndrome"
"D005645"	"C0016788"	"Fucosidase Deficiency Disease"
"D005645"	"C0268221"	"Fucosidosis Type I"
"D005645"	"C0268222"	"Fucosidosis Type II"
"D005642"	"C0016781"	"Fuchs Endothelial Dystrophy"
"D017624"	"C0206115"	"WAGR Syndrome"
"D005739"	"C0017107"	"Gas Poisoning"
"D005736"	"C0017097"	"Gardner Syndrome"
"D005738"	"C0017105"	"Gas Gangrene"
"D005734"	"C0017086"	"Gangrene"
"D005733"	"C0017083"	"Gangliosidoses"
"D017719"	"C0206172"	"Diabetic Foot"
"D017719"	"C1456868"	"Diabetic foot ulcer"
"D005747"	"C0017128"	"Gastric Fistula"
"D017726"	"C0206178"	"Cytomegalovirus Retinitis"
"D017728"	"C0206180"	"Ki-1+ Anaplastic Large Cell Lymphoma"
"D005715"	"C0016995"	"Gambling"
"D005715"	"C0030662"	"Gambling, Pathological"
"D005729"	"C0017075"	"Ganglioneuroma"
"D017703"	"C0155843"	"Retropharyngeal Abscess"
"D017700"	"C0149649"	"Cholesterol Embolism"
"D000069316"	"C0263442"	"Acne Conglobata"
"D005706"	"C0016978"	"gallbladder neoplasm"
"D005706"	"C0153452"	"Malignant neoplasm of gallbladder"
"D005705"	"C0016977"	"Gall Bladder Diseases"
"D000069337"	"C0221353"	"Horseshoe Kidney"
"D000069337"	"C0266305"	"Fused Kidney"
"D000069337"	"C0345330"	"Cake Kidney"
"D000069337"	"C4042805"	"Crossed Fused Ectopia"
"D052018"	"C2267227"	"Bulimia Nervosa"
"D052016"	"C0333355"	"Inflammatory disease of mucous membrane"
"D054685"	"C1292753"	"Primary Effusion Lymphoma"
"D040181"	"C1138434"	"Genetic Diseases, X-Linked"
"D064147"	"C0746883"	"Febrile Neutropenia"
"D052177"	"C0022679"	"Cystic kidney"
"D052177"	"C1691228"	"Cystic Kidney Diseases"
"D052178"	"C0085988"	"Cephalopelvic Disproportion"
"D015179"	"C0009402"	"Colorectal Carcinoma"
"D015179"	"C0009404"	"Colorectal Neoplasms"
"D015160"	"C0020305"	"Hydrops Fetalis"
"D015160"	"C0455988"	"Hydrops Fetalis, Non-Immune"
"D015160"	"C0455990"	"Immune Hydrops Fetalis"
"D015163"	"C0038826"	"Superinfection"
"D015161"	"C0011263"	"Multi-infarct dementia"
"D015161"	"C0022958"	"Lacunar Dementias"
"D015155"	"C0014863"	"Esophageal spasm"
"D015154"	"C0014858"	"Esophageal motility disorders"
"D015154"	"C0028705"	"Nutcracker Esophagus"
"D015175"	"C0033375"	"Prolactinoma"
"D015175"	"C0344452"	"Microprolactinoma"
"D015175"	"C0344453"	"Macroprolactinoma"
"D003193"	"C0009595"	"Obsessive-Compulsive Personality"
"D003193"	"C0086040"	"Compulsive Personality"
"D003193"	"C1704373"	"Compulsive Personality Disorder"
"D015168"	"C0023702"	"Lightning Injuries"
"D015168"	"C0023703"	"Lightning Stroke"
"D015140"	"C0011269"	"Dementia, Vascular"
"D015140"	"C0270786"	"Binswanger Disease"
"D015140"	"C0393560"	"Vascular Dementia, Acute Onset"
"D015140"	"C0393561"	"Subcortical Vascular Dementia"
"D015140"	"C0600359"	"Arteriosclerotic Dementia"
"D003161"	"C0009492"	"Compartment syndromes"
"D003139"	"C0009443"	"Common Cold"
"D003139"	"C0086066"	"Acute Coryza"
"D003139"	"C1384493"	"Catarrh"
"D003138"	"C0009442"	"Common Bile Duct Neoplasms"
"D003141"	"C0009450"	"Communicable Diseases"
"D017772"	"C0206247"	"Amyloid Neuropathies"
"D017772"	"C0751660"	"Amyloid Neuropathy, Secondary"
"D003147"	"C0009460"	"Communication impairment"
"D003147"	"C0751047"	"Acquired Communication Disorders"
"D003147"	"C0751048"	"Childhood Communication Disorders"
"D003147"	"C0751049"	"Communication Disabilities"
"D003147"	"C0751050"	"Communication Disorders, Developmental"
"D003147"	"C0751051"	"Neurogenic Communication Disorders"
"D003147"	"C0751052"	"Communicative Dysfunction"
"D017789"	"C0085653"	"Pyogenic granuloma"
"D017789"	"C0206260"	"Angiogranuloma"
"D003117"	"C0009398"	"Color vision defect"
"D003117"	"C0152200"	"Achromatopsia"
"D003117"	"C0155015"	"Color Blindness, Red"
"D003117"	"C0155016"	"Color Blindness, Red-Green"
"D003117"	"C0155017"	"Color Blindness, Blue"
"D003117"	"C0155018"	"Color Blindness, Acquired"
"D003117"	"C0239777"	"Color Blindness, Green"
"D003117"	"C0242225"	"Color blindness"
"D003117"	"C0751042"	"Color Blindness, Inherited"
"D003117"	"C0751043"	"Monochromatopsia"
"D005776"	"C0017205"	"Gaucher Disease"
"D005776"	"C0268250"	"Gaucher Disease, Type 2 (disorder)"
"D005776"	"C0268251"	"Gaucher Disease, Type 3 (disorder)"
"D005776"	"C1961835"	"Gaucher Disease, Type 1"
"D003110"	"C0007102"	"Malignant tumor of colon"
"D003110"	"C0009375"	"Colonic Neoplasms"
"D003111"	"C0009376"	"Colonic Polyps"
"D003112"	"C0009377"	"Colonic Pseudo-Obstruction"
"D003112"	"C1527395"	"Ogilvie Syndrome"
"D017759"	"C0158454"	"Malunited Fracture"
"D017759"	"C0206230"	"Fractures, Crossunited"
"D003128"	"C0009421"	"Comatose"
"D003128"	"C0860634"	"Psychogenic coma"
"D003121"	"C0009400"	"Colorado Tick Fever"
"D003123"	"C0009405"	"Hereditary Nonpolyposis Colorectal Neoplasms"
"D003123"	"C1333990"	"Hereditary Nonpolyposis Colorectal Cancer"
"D003123"	"C4552100"	"Lynch Syndrome"
"D003130"	"C0009426"	"Combat Disorders"
"D003130"	"C0086703"	"War Neurosis"
"D003130"	"C2930747"	"Shell Shock"
"D003130"	"C2930748"	"Combat Stress Disorders"
"D017769"	"C0206242"	"Ulnar Nerve Compression Syndromes"
"D017769"	"C0393886"	"Guyon Syndrome"
"D017769"	"C0751658"	"Ulnar Nerve Entrapment Syndrome"
"D017769"	"C0751659"	"Ulnar Nerve External Compression Syndrome"
"D005758"	"C0017155"	"Gastritis, Hypertrophic"
"D005758"	"C2936660"	"Gastritis, Familial Giant Hypertrophic"
"D005757"	"C0017154"	"Gastritis, Atrophic"
"D005759"	"C0017160"	"Gastroenteritis"
"D005756"	"C0017152"	"Gastritis"
"D017733"	"C0206186"	"Leukoplakia, Hairy"
"D017731"	"C0206182"	"Lymphomatoid Papulosis"
"D003108"	"C0009373"	"Colonic Diseases"
"D003103"	"C0009363"	"Congenital ocular coloboma (disorder)"
"D003103"	"C4554007"	"Uveoretinal Coloboma"
"D005764"	"C0017168"	"Gastroesophageal reflux disease"
"D005767"	"C0017178"	"Gastrointestinal Diseases"
"D005767"	"C0559031"	"Functional Gastrointestinal Disorders"
"D005767"	"C1565321"	"Cholera Infantum"
"D003100"	"C0009353"	"Colles' Fracture"
