OMIM_ID	OMIM_NAME
227240	skin/hair/eye pigmentation, variation in, 5
618462	bleeding disorder, platelet-type, 22
617133	spinocerebellar ataxia, autosomal recessive 24
227270	faciocardiomelic dysplasia, lethal
307830	hypouricemia, familial renal, due to tubular hypersecretion
618451	neurodegeneration, early-onset, with choreoathetoid movements and microcytic anemia
618453	intellectual developmental disorder with short stature and variable skeletal anomalies
618459	immunodeficiency 62
617127	orofaciodigital syndrome xv
618457	deafness, autosomal recessive 115
125230	deafness-craniofacial syndrome
617111	macular dystrophy, patterned, 3
242880	immunoerythromyeloid hypoplasia
617119	bardet-biedl syndrome 20
618449	ciliary dyskinesia, primary, 41
606460	longevity 2
180080	retinal venous beading
192050	uterus bicornis bicollis with partial vaginal septum and unilateral hematocolpos with ipsilateral renal agenesis
242890	immunoglobulin d level in plasma, low
102590	acylase, cobalt-activated
618434	deafness, autosomal recessive 94
188800	tibial torsion, bilateral medial
618438	spastic ataxia 9, autosomal recessive
175505	polyposis of gastric fundus without polyposis coli
175500	polyposis, skin pigmentation, alopecia, and fingernail changes
227280	faciocardiorenal syndrome
125280	dens evaginatus
108700	ataxia with fasciculations
164800	nail disorder, nonsyndromic congenital, 5
618426	encephalopathy, acute, infection-induced, susceptibility to, 9
180050	retinal detachment
606445	persistent polyclonal b-cell lymphocytosis
605105	early response to neural induction gene
182690	spastic paraplegia, sensorineural deafness, mental retardation, and progressive nephropathy
252250	monocyte chemotactic disorder
125260	defective interfering particle induction, control of
176800	pronation-supination of the forearm, impairment of
140850	hemangiomas, cavernous, of face and supraumbilical midline raphe
151500	leukocyte nuclear appendages, hereditary prevalence of
210400	bifid nose, autosomal recessive
137210	gastric volvulus, intrathoracic
606408	ehlers-danlos syndrome, classic-like
208100	arthrogryposis multiplex congenita, neurogenic type
253590	muscular dystrophy, adult-onset, with leukoencephalopathy
276200	t-substance anomaly
137220	gastric juice peptides
614819	weill-marchesani syndrome 3
175450	polyposis, intestinal, with multiple exostoses
150170	lactic acidosis, chronic adult form
176780	pelvic organ prolapse, susceptibility to
300488	menopause, natural, age at, quantitative trait locus 1
211770	cahmr syndrome
614810	multiple sclerosis, susceptibility to, 5
614807	myopathy, centronuclear, 4
300496	autism, susceptibility to, x-linked 3
176770	proline-negative auxotroph of hamster, complementation of
300497	asperger syndrome, x-linked, susceptibility to, 2
300494	asperger syndrome, x-linked, susceptibility to, 1
617082	congenital disorder of glycosylation, type iaa
133600	exostoses of heel
617075	nasopharyngeal carcinoma, susceptibility to, 3
235750	hirschsprung disease with ulnar polydactyly, polysyndactyly of big toes, and ventricular septal defect
301790	spinocerebellar ataxia, x-linked 3
122900	craniofacial dysostosis with diaphyseal hyperplasia
300464	coronary heart disease, susceptibility to, 3
617072	myopathy, autosomal recessive, with rigid spine and distal joint contractures
617065	epileptic encephalopathy, early infantile, 40
617066	muscular dystrophy, congenital, davignon-chauveau type
235740	hirschsprung disease with polydactyly, renal agenesis, and deafness
617069	progressive external ophthalmoplegia with mitochondrial dna deletions, autosomal recessive 3
264270	pseudohermaphroditism, female, with skeletal anomalies
618392	spondyloepiphyseal dysplasia, kondo-fu type
618389	fetal akinesia deformation sequence 3
208155	illum syndrome
187400	testicular torsion
208158	arthrogryposis with hyperkeratosis
120300	coloboma of macula
245100	richards-rundle syndrome
617050	hermansky-pudlak syndrome 10
618373	cancer, alopecia, pigment dyscrasia, onychodystrophy, and keratoderma
235760	hirschsprung disease with hypoplastic nails and dysmorphic facial features
618377	pain sensitivity quantitative trait locus 1
618378	combined oxidative phosphorylation deficiency 38
259750	osteoporosis, juvenile
606391	maturity-onset diabetes of the young
311100	optic atrophy--spastic paraplegia syndrome
605067	tricuspid atresia
175400	polyposis, intestinal, scattered and discrete
272700	taurodontism
151450	leukocyte antigen group five
618364	myoclonus, familial, 2
246400	letterer-siwe disease
605055	alzheimer disease, familial early-onset, with coexisting amyloid and prion pathology
618351	microcephaly 25, primary, autosomal recessive
300424	retinitis pigmentosa 23
618352	central centrifugal cicatricial alopecia
107320	antiphospholipid syndrome, familial
617021	hydrops, lactic acidosis, and sideroblastic anemia
134900	fibrinolytic defect
108650	spastic ataxia 7, autosomal dominant
300425	autism, susceptibility to, x-linked 1
258400	ophthalmoplegia totalis with ptosis and miosis
618357	epilepsy, idiopathic generalized, susceptibility to, 15
605040	clavicular hypoplasia, zygomatic arch hypoplasia, and micrognathia
300431	atkin-flaitz syndrome
156300	metachromasia of fibroblasts
613575	retinitis pigmentosa 55
259780	otoonychoperoneal syndrome
612239	scoliosis, isolated, susceptibility to, 5
612238	scoliosis, isolated, susceptibility to, 4
169610	pemphigus vulgaris, familial
246470	leukemia, acute myelocytic, with polyposis coli and colon cancer
612245	inflammatory bowel disease 14
612244	inflammatory bowel disease 13
170600	normokalemic periodic paralysis
612241	inflammatory bowel disease 12
600263	helicobacter pylori infection, susceptibility to
600269	short tarsus with absence of lower eyelashes
612229	colorectal cancer, susceptibility to, 3
613566	fetal hemoglobin quantitative trait locus 6
614897	hypogonadotropic hypogonadism 16 with or without anosmia
146990	immunoglobulin heavy chain diversity region 2
612228	stature quantitative trait locus 14
106050	angioma serpiginosum, autosomal dominant
612227	diabetes mellitus, ketosis-prone
612232	colorectal cancer, susceptibility to, 7
612231	colorectal cancer, susceptibility to, 6
612230	colorectal cancer, susceptibility to, 5
600251	facial clefting, oblique, 1
601583	wilms tumor 5
600252	lowry-maclean syndrome
301700	anosmia, isolated congenital
614880	hypogonadotropic hypogonadism 15 with or without anosmia
613551	autoimmune disease, susceptibility to, 6
257100	neutropenia, lethal congenital, with eosinophilia
612226	stature quantitative trait locus 13
613547	stature quantitative trait locus 22
613548	stature quantitative trait locus 23
143000	horner syndrome, congenital
612224	stature quantitative trait locus 12
613549	stature quantitative trait locus 24
612223	stature quantitative trait locus 11
612221	stature quantitative trait locus 10
133690	exostoses with anetodermia and brachydactyly, type e
155000	maxillofacial dysostosis
156310	metachromatic leukodystrophy, adult-onset, with normal arylsulfatase a
143020	hpa i recognition polymorphism, beta-globin-related
614875	metaphyseal enchondromatosis with d-2-hydroxyglutaric aciduria
145680	hyperthyroxinemia, dystransthyretinemic
118000	cervical vertebral bridge
118005	cervical vertebral dysplasia
601561	dyssegmental dysplasia with glaucoma
601560	multiple epiphyseal dysplasia with robin phenotype
601563	horns in sheep
245130	ketoadipicaciduria
601549	alacrima, congenital, autosomal recessive
614861	deafness, autosomal recessive 98
245180	kifafa seizure disorder
601550	blood group--swann system
601551	blood group--froese
132300	epilepsy, reading
601537	microcephaly, retinitis pigmentosa, and sutural cataract
614850	encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 6
614851	seckel syndrome 7
245190	kniest-like dysplasia, lethal
614847	epilepsy, idiopathic generalized, susceptibility to, 12
613518	dermatitis, atopic, 8
614849	encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 5
613519	dermatitis, atopic, 9
614841	hypogonadotropic hypogonadism 12 with or without anosmia
614842	hypogonadotropic hypogonadism 13 with or without anosmia
258470	ophthalmoplegic neuromuscular disorder with abnormal mitochondria
614834	thyrotoxic periodic paralysis, susceptibility to, 3
146950	immune response to synthetic polypeptide--irhgal
614836	human herpesvirus 8, susceptibility to
613506	agammaglobulinemia 5, autosomal dominant
613507	glycogen storage disease xv
613508	sodium serum level quantitative trait locus 1
600202	dyslexia, susceptibility to, 2
245160	kniest-like dysplasia with pursed lips and ectopia lentis
106070	angioma, hereditary neurocutaneous
257150	neutrophil actin dysfunction
613502	agammaglobulinemia 4, autosomal recessive
144300	hyperlipoproteinemia, type ii, and deafness
146960	immune response to synthetic polypeptide--irtgal
203330	pseudohypoparathyroidism, type ii
266910	renal dysplasia-limb defects syndrome
217980	corpus callosum, agenesis of, with facial anomalies and robin sequence
203340	albinism-microcephaly-digital anomalies syndrome
227310	factor v and factor viii, combined deficiency of, with normal protein c and protein c inhibitor
193200	vitiligo-associated multiple autoimmune disease susceptibility 6
217990	corpus callosum, agenesis of
612198	diastasis recti and weakness of the linea alba
102400	acroosteolysis
608935	lung cancer susceptibility 1
607600	epidermolysis bullosa simplex superficialis
181200	sc(1) trait of saliva
270150	sjogren syndrome
305350	epidermodysplasia verruciformis, x-linked; edvx
227330	faciodigitogenital syndrome, autosomal recessive
226000	endocardial fibroelastosis
608905	attention deficit-hyperactivity disorder, susceptibility to, 3
608906	attention deficit-hyperactivity disorder, susceptibility to, 4
608907	alzheimer disease 9, susceptibility to
304030	cone dystrophy, x-linked, with tapetal-like sheen
227320	faciothoracogenital syndrome
608911	choanal atresia, posterior
183840	spondyloarthropathy, susceptibility to, 2
126410	dna, satellite, alpha type
613498	sex hormone-binding globulin circulating level quantitative trait locus
252300	morquio syndrome c
254960	myopathy due to malate-aspartate shuttle defect
608901	coronary heart disease, susceptibility to, 5
608902	drug metabolism, poor, cyp2d6-related
608903	attention deficit-hyperactivity disorder, susceptibility to, 1
183849	spondyloepimetaphyseal dysplasia with hypotrichosis
608904	attention deficit-hyperactivity disorder, susceptibility to, 2
156230	mesomelic dwarfism of hypoplastic tibia and radius type
103780	alcohol dependence
101120	acrocephalopolysyndactyly type iii
183850	spondyloepiphyseal dysplasia with punctate corneal dystrophy
168200	paramolar tubercle of bolk
600171	gonadal agenesis
600176	pachygyria with mental retardation, seizures, and arachnoid cysts
156220	meralgia paraesthetica, familial
265600	pulmonic stenosis and congenital nephrosis
613471	reynolds syndrome
145590	hyperthermia, cutaneous, with headaches and nausea
239350	hyperphosphatemia, polyuria, and seizures
601492	mucopolysaccharidosis, type ix
600166	hyperparathyroidism, primary, caused by water clear cell hyperplasia
600149	glycerol kinase 3 pseudogene
613460	fasting plasma glucose level quantitative trait locus 6
613462	fasting plasma glucose level quantitative trait locus 4
613463	fasting plasma glucose level quantitative trait locus 5
613464	retinitis pigmentosa 51
169550	pelvis-shoulder dysplasia
613459	birth weight quantitative trait locus 2
169545	pelvic lipomatosis with crossed renal ectopia
278900	xylosidase deficiency
127700	dyslexia, susceptibility to, 1
254950	myopathy, granulovacuolar lobular, with electrical myotonia
600155	hirschsprung disease, susceptibility to, 2
600156	hirschsprung disease, susceptibility to, 5
600159	pterygium colli and mental retardation with facial and digital anomalies
263000	interstitial pneumonitis, desquamative, familial
618345	retinitis pigmentosa 85
618349	galloway-mowat syndrome 8
617018	spinocerebellar ataxia 43
151400	leukemia, chronic lymphocytic
606369	macrocephaly and epileptic encephalopathy
176700	prognathism, mandibular
188700	blount disease, infantile
618339	infantile cataract, skin abnormalities, glutamate excess, and impaired intellectual development
149100	knuckle pads
607682	epilepsy, idiopathic generalized, susceptibility to, 9
605028	low density lipoprotein cholesterol, mild elevation of
607688	parkinson disease 11, autosomal dominant, susceptibility to
605026	diabetes mellitus, congenital autoimmune
607687	high density lipoprotein cholesterol level quantitative trait locus 3
114450	cancer, familial, with in vitro radioresistance
605013	microhydranencephaly
607674	cataract, congenital, with mental impairment and dentate gyrus atrophy
252320	motor neuropathy, peripheral, with dysautonomia
606348	inflammatory bowel disease 5
137130	gastric sneezing
606349	gambling, pathologic
618312	diamond-blackfan anemia 19
618310	diamond-blackfan anemia 18
163400	nievergelt syndrome
618313	diamond-blackfan anemia 20
608995	dyslexia, susceptibility to, 8
607665	tubulointerstitial nephritis with uveitis
618309	epidermodysplasia verruciformis, susceptibility to, 5
110900	blood group--kell system
618307	epidermodysplasia verruciformis, susceptibility to, 4
608982	stature quantitative trait locus 5
606325	heterotaxy, visceral, 3, autosomal
607656	curly hair-acral keratoderma-caries syndrome
193240	vocal cord paralysis and ptosis
235800	histidinemia
210500	biliary atresia, extrahepatic
607658	hypotrichosis-osteolysis-periodontitis-palmoplantar keratoderma syndrome
247800	lymphopenic hypergammaglobulinemia, antibody deficiency, autoimmune hemolytic anemia, and glomerulonephritis
152700	systemic lupus erythematosus
193250	volvulus of midgut
164700	olivopontocerebellar atrophy v
275000	graves disease, susceptibility to, 1
607631	epilepsy, juvenile absence, susceptibility to, 1
139750	hand and foot deformity with flat facies
109900	blepharochalasis and double lip
222500	diastematomyelia
181250	scalp defects and postaxial polydactyly
607628	epilepsy, idiopathic generalized, susceptibility to, 11
210550	biliary malformation with renal tubular insufficiency
246500	leukomelanoderma, infantilism, mental retardation, hypodontia, hypotrichosis
162020	nerve growth factor, alpha subunit
187320	temperature sensitivity complementation, cell cycle specific, ts13
151380	leukemia, acute monocytic
177990	pterygium colli, isolated
211890	campomelia, cumming type
187330	temperature sensitivity complementation, cell cycle specific, ts546
260800	pentosuria
164680	onychogryposis, pedal, with keratosis plantaris and coarse hair
187340	temperature-sensitive lethal mutation
235830	histidinuria due to a renal tubular defect
177980	pterygia, mental retardation, and distinctive craniofacial features
176690	progeroid short stature with pigmented nevi
300577	mental retardation, x-linked 91
126390	dna, low-repetitive sequences of
618283	visual impairment and progressive phthisis bulbi
618287	mucocutaneous ulceration, chronic
189960	tracheoesophageal fistula with or without esophageal atresia
189961	tracheopathia osteoplastica
109820	bladder diverticulum
125050	deafness with anhidrotic ectodermal dysplasia
187310	temperature sensitivity complementation, cell cycle specific, k12
300591	stature quantitative trait locus 6
540000	mitochondrial myopathy, encephalopathy, lactic acidosis, and stroke-like episodes
618270	congenital anomalies of kidney and urinary tract 3
300557	parkinson disease 12
246550	lichtenstein syndrome
176620	priapism, familial idiopathic
271500	splenoportal vascular anomalies
618256	biparental mitochondrial dna transmission
618257	deafness, autosomal recessive 112
246555	limb defects, distal transverse, with mental retardation and spasticity
312550	retinal dysplasia, primary
137040	gallbladder, agenesis of
618245	mitochondrial complex i deficiency, nuclear type 24
300536	bone mineral density quantitative trait locus 4
618244	mitochondrial complex i deficiency, nuclear type 23
618249	mitochondrial complex i deficiency, nuclear type 28
607592	prostate cancer aggressiveness quantitative trait locus on chromosome 19
137050	gamma-a-globulin, defect in assembly of
607598	lethal congenital contracture syndrome 2
607597	microphthalmia with cyst, bilateral facial clefts, and limb anomalies
618235	mitochondrial complex i deficiency, nuclear type 13
606256	stature quantitative trait locus 2
606255	stature as a quantitative trait
606258	stature quantitative trait locus 4
606257	stature quantitative trait locus 3
176630	primary release disorder of platelets
300511	premature ovarian failure 2a
233270	gombo syndrome
301840	spinocerebellar ataxia, x-linked 4
183802	split-hand with obstructive uropathy, spina bifida, and diaphragmatic defects
183800	split-hand with congenital nystagmus, fundal changes, and cataracts
613453	deafness, autosomal recessive 91
613456	frontonasal dysplasia 3
146850	immune suppression
601477	ribbing disease
301850	tubulin, beta
600148	glycerol kinase 2
601458	inflammatory bowel disease 2
613440	stature quantitative trait locus 21
612108	fasting plasma glucose level quantitative trait locus 1
312500	reticuloendotheliosis, x-linked
612114	bone mineral density quantitative trait locus 11
612113	bone mineral density quantitative trait locus 10
271530	brachyolmia type 1, hobaek type
612110	bone mineral density quantitative trait locus 9
601466	patent ductus venosus
600117	dysphasia, familial developmental
601449	deafness, progressive, with stapes fixation
515000	chloramphenicol toxicity
613436	autism, susceptibility to, 17
204730	amino aciduria with mental deficiency, dwarfism, muscular dystrophy, osteoporosis, and acidosis
246570	fibular aplasia, tibial campomelia, and oligosyndactyly syndrome
612100	autism, susceptibility to, 15
187390	tendons, extensor, of fingers, anomalous insertion of
120200	coloboma, ocular, autosomal dominant
271520	spondylocostal dysostosis with anal atresia and urogenital anomalies
601450	dislocation of hip, congenital, with hyperextensibility of fingers and facial dysmorphism
601453	trichodental dysplasia
600122	male pseudohermaphroditism/mental retardation syndrome, verloes type
601452	oculoauriculofrontonasal syndrome
600123	atrioventricular septal defect with blepharophimosis and anal and radial defects
601454	psoriasis 3, susceptibility to
216700	collagenosis, familial reactive perforating
601438	rhizomelic dysplasia, patterson-lowry type
300509	dyslexia, susceptibility to, 9
614751	neuronopathy, distal hereditary motor, type vb
614752	interleukin 6, serum level of, quantitative trait locus
614746	uric acid concentration, serum, quantitative trait locus 5
614747	uric acid concentration, serum, quantitative trait locus 6
613418	bone mineral density quantitative trait locus 15
122850	cranioacrofacial syndrome
269200	autoimmune polyendocrine syndrome, type ii
133500	exchondrosis of pinna, posterior
602759	prostate cancer, hereditary, 8
215400	chordoma, susceptibility to
601427	anterior chamber cleavage disorder, cerebellar hypoplasia, hypothyroidism, and tracheal stenosis
158800	muscular dystrophy, barnes type
301800	anus, imperforate
107290	antipyrine metabolism
614740	basal cell carcinoma, susceptibility to, 7
613410	autism, susceptibility to, 16
614742	pulmonary fibrosis and/or bone marrow failure, telomere-related, 1
613412	esophagitis, eosinophilic, 2
614743	pulmonary fibrosis and/or bone marrow failure, telomere-related, 2
614745	blood group, john milton hagen system
613407	leprosy, susceptibility to, 6
146810	immune response to synthetic polypeptide--irphegal
301815	arthrogryposis, ectodermal dysplasia, cleft lip/palate, and developmental delay
614731	prostate cancer, hereditary, 2
146820	immune response to synthetic polypeptide--irgat
614728	seckel syndrome 6
601420	microcephaly, corpus callosum dysgenesis, and cleft lip/palate
146830	immune deficiency, familial variable
187350	telecanthus
270220	sjogren-larsson-like ichthyosis without cns or eye involvement
187360	temporal arteritis
146840	immunodeficiency with defective leukocyte and lymphocyte function and with response to histamine-1 antagonist
243910	arima syndrome
138710	glycoprotein, renal
260480	pancreatitis, sclerosing cholangitis, and sicca complex
216300	cleft palate, deafness, and oligodontia
179250	radial hypoplasia, triphalangeal thumbs, hypospadias, and maxillary diastema
113400	brachydactyly-nystagmus-cerebellar ataxia
608809	leukoencephalopathy, arthritis, colitis, and hypogammaglobulinema
255900	myxedema
600092	chondrodysplasia-pseudohermaphroditism syndrome
600093	spondyloepiphyseal dysplasia tarda with characteristic facies
612079	alopecia, neurologic defects, and endocrinopathy syndrome
600096	puerto rican infant hypotonia syndrome
100100	prune belly syndrome
608814	lateral semicircular canal malformation, familial, with external and middle ear abnormalities
137400	geographic and fissured tongue
608811	metaphyseal undermodeling, spondylar dysplasia, and overgrowth
608812	colorectal cancer, susceptibility to, 1
258150	spermatogenic failure 1
260470	panencephalitis, subacute sclerosing
613393	birbeck granule deficiency
179280	radial-renal syndrome
613399	breast-ovarian cancer, familial, susceptibility to, 3
272450	syndesmodysplasic dwarfism
600080	myelocytic leukemia-like syndrome, familial, chronic
600082	prostatic hyperplasia, benign
151700	lipoma of the conjunctiva
203000	frontonasal dysplasia with alar clefts
600084	macrocytosis, familial
102730	adenosine deaminase, elevated, hemolytic anemia due to
600089	pancreatic beta cell agenesis with neonatal diabetes mellitus
179270	radial ray hypoplasia with choanal atresia
613387	fatty liver disease, nonalcoholic, susceptibility to, 2
613388	fanconi renotubular syndrome 2
273770	threoninemia
271110	spinal muscular atrophy with microcephaly and mental subnormality
612052	smoking as a quantitative trait locus 3
180210	retinopathy, pericentral pigmentary, dominant
182875	speech development, delayed, with facial asymmetry, strabismus, and transverse earlobe crease
613371	spinocerebellar ataxia 30
216330	cleidocranial dysplasia, recessive form
125440	dentin dysplasia with sclerotic bones
613376	neuronopathy, distal hereditary motor, type iic
229650	fructose utilization
308960	leukemia, acute, ?x-linked
306300	granulomas, congenital cerebral
614692	membranous nephropathy, susceptibility to
124100	danubian endemic familial nephropathy
613364	spastic paraplegia 41, autosomal dominant
182882	sperm protamine p4
192200	varicose veins
612030	coronary heart disease, susceptibility to, 9
156580	microcephaly, autosomal dominant
113450	brachydactyly-distal symphalangism syndrome
231950	glutathionuria
600057	exstrophy of bladder
601389	cervical ribs, sprengel anomaly, anal atresia, and urethral obstruction
601388	diabetes mellitus, insulin-dependent, 12
267900	retinal telangiectasia and hypogammaglobulinemia
614680	influenza, severe, susceptibility to
614684	hypertelorism and other facial dysmorphism, brachydactyly, genital abnormalities, mental retardation, and recurrent inflammatory episodes
614687	alar cleft, isolated
614688	pontine tegmental cap dysplasia
614689	soluble interleukin-6 receptor, serum level of, quantitative trait locus
227010	ermine phenotype
601370	holoprosencephaly, semilobar, with craniosynostosis
601372	chorea, remitting, with nystagmus and cataract
601371	cataract, age-related nuclear
601374	aprosencephaly and cerebellar dysgenesis
601376	chondrodysplasia, lethal, with long bone angulation and mixed bone density
601375	ectodermal dysplasia, hidrotic, christianson-fourie type
308940	leiomyomatosis, diffuse, with alport syndrome
601379	hunter-mcalpine craniosynostosis syndrome
614670	peripartum cardiomyopathy, susceptibility to
614672	cardiomyopathy, dilated, 2b
613342	mseleni joint disease
215030	cholesterol pneumonia
613343	handigodu joint disease
612009	celiac disease, susceptibility to, 11
612008	celiac disease, susceptibility to, 10
613347	pancreatic cancer, susceptibility to, 2
612007	celiac disease, susceptibility to, 9
613348	pancreatic cancer, susceptibility to, 3
227000	erythema of acral regions
612011	celiac disease, susceptibility to, 13
601360	amelia, autosomal recessive
612010	celiac disease, susceptibility to, 12
112100	yt blood group antigen
231970	gluteal muscles, absence of
308950	lesch-nyhan phenotype with normal hgprt
601367	stroke, ischemic
265300	lymphangiectasia, pulmonary, congenital
240000	hyperuricemia, infantile, with abnormal behavior and normal hypoxanthine guanine phosphoribosyltransferase
125480	major affective disorder 1
607572	leprosy, susceptibility to, 2
606240	thyroid cancer, nonmedullary, 3
242670	ciliary dyskinesia with defective radial spokes
607578	breath-holding spells
312190	radial aplasia, x-linked
215050	chondrodysplasia calcificans metaphysealis
255990	nathalie syndrome
186400	synostoses, tarsal, carpal, and digital
618219	polydactyly, postaxial, type a9
253320	multicore myopathy with mental retardation, short stature, and hypogonadotropic hypogonadism
607565	spastic paraplegia, ataxia, and mental retardation
228355	fetal iodine deficiency disorder
242680	ciliary dyskinesia with excessively long cilia
136150	flood factor deficiency
241310	hypomandibular faciocranial dysostosis
113477	brachymorphism-onychodysplasia-dysphalangism syndrome
313490	taurodontism, microdontia, and dens invaginatus
125460	deoxyribose-5-phosphate aldolase deficiency
300184	hypotonia, congenital nystagmus, ataxia, and abnormal auditory brainstem responses
113480	brachytelephalangy with characteristic facies and kallmann syndrome
175750	popliteal cyst
266600	inflammatory bowel disease (crohn disease) 1
308905	leber optic atrophy, susceptibility to
161100	nailbeds, pigmentation of
607543	spondylometaphyseal dysplasia with bowed forearms and facial dysmorphism
607540	secretory diarrhea, myopathy, and deafness
113475	brachymetatarsus iv
606215	atrioventricular septal defect
608875	gene expression, variation in, quantitative trait locus on chromosome 14
113470	brachymesomelia-renal syndrome
608878	gene expression, variation in, quantitative trait locus on chromosome 20
300158	arthrogryposis, congenital, lower limb, x-linked
136100	fingers, relative length of
212800	cephalin lipidosis
608864	orofacial cleft 6, susceptibility to
607539	camptosynpolydactyly, complex
313480	taqi polymorphism
108950	atrial tachyarrhythmia with short pr interval
163700	nipples, supernumerary
312150	multiple pterygium syndrome, x-linked
277320	visceral myopathy, familial, with external ophthalmoplegia
608852	pulmonary function
138770	gms syndrome
264010	prader-willi habitus, osteopenia, and camptodactyly
300136	diabetes mellitus, insulin-dependent, x-linked, susceptibility to
607508	migraine with or without aura, susceptibility to, 5
148100	keloid formation
180270	retinoschisis, autosomal dominant
607514	body mass index quantitative trait locus 10
227090	erythroderma, lethal congenital
607516	migraine with or without aura, susceptibility to, 6
300147	prostate cancer, hereditary, x-linked 1
107600	aplasia cutis congenita, nonsyndromic
224800	ectodermal dysplasia and neurosensory deafness
211500	fazio-londe disease
612097	deafness, unilateral, with delayed endolymphatic hydrops
607501	migraine without aura, susceptibility to, 4
212835	cerebellar ataxia and ectodermal dysplasia
607507	psoriatic arthritis, susceptibility to
608831	restless legs syndrome, susceptibility to, 2
138790	goiter, multinodular, cystic renal disease, and digital anomalies
607504	headache associated with sexual activity
618187	ovarian dysgenesis 8
300238	mental retardation, x-linked, syndromic 11
223500	dwarfism, low-birth-weight type, with unresponsiveness to growth hormone
120500	commissural lip pits
145800	hypertrophia musculorum vera
264060	prepapillary vascular loops
603932	intervertebral disc disease
175690	polysyndactyly, crossed
618179	microcephaly 24, primary, autosomal recessive
603918	hypertension, essential, susceptibility to, 1
132500	epistaxis, hereditary
618178	nephrotic syndrome, type 19
161050	nail disorder, nonsyndromic congenital, 1
162380	neuropathy, hereditary sensorimotor, with upper motor neuron, visual pathway and autonomic disturbance
264050	prenatal bowing
236800	hydroxykynureninuria
212850	cerebellar ataxia and neurosensory deafness
618162	spondyloepimetaphyseal dysplasia, krakow type
300219	myotubular myopathy with abnormal genital development
300216	coats disease
618167	osteochondrodysplasia, brachydactyly, and overlapping malformed digits
277350	hypercarotenemia and vitamin a deficiency, autosomal recessive
312200	radial loop, plain, on right index finger
161080	nail low-sulfur protein
606183	laryngeal abductor paralysis with cerebellar ataxia and motor neuropathy
235500	hemosiderosis, pulmonary, with deficiency of gamma-a globulin
300221	lymphoma, hodgkin, x-linked pseudoautosomal
618160	isolated growth hormone deficiency, type v
312210	radiation sensitivity of natural killer activity
161070	nail high-sulfur protein
606175	carnitine acetyltransferase deficiency
606174	baculum, congenital absence of
186350	syndactyly-polydactyly-earlobe syndrome
606177	pars planitis
300232	spondyloepimetaphyseal dysplasia, x-linked, with mental deterioration
300233	radioulnar synostosis, radial ray abnormalities, and severe malformations in the male
212890	cerebellar ataxia, benign, with thermoanalgesia
618140	deafness, autosomal dominant 74
618147	intellectual developmental disorder with hypertelorism and distinctive facies
106240	anisocoria
607499	bulimia nervosa, susceptibility to
607498	migraine with or without aura, susceptibility to, 3
223550	dwarfism, proportionate, with hip dislocation
118230	charcot-marie-tooth disease, guadalajara neuronal type
106250	ankyloblepharon filiforme adnatum and cleft palate
187650	theophylline biotransformation
607482	cardiomyopathy, dilated, 1m
223540	dwarfism, mental retardation, and eye abnormality
606156	sener syndrome
607486	knops blood group system
174310	polydactyly, postaxial, with progressive myopia
119550	syngnathia
212895	cerebellar ataxia, early-onset, with retained tendon reflexes
150360	laryngeal web, familial
106220	aniridia and absent patella
107550	aortic arch interruption, facial palsy, and retinal coloboma
133800	eyebrow, whorl in
618126	liddle syndrome 3
119540	cleft palate, isolated
162370	neuropathy, congenital, with arthrogryposis multiplex
118210	charcot-marie-tooth disease, axonal, type 2a1
264080	progesterone resistance
618110	spermatogenic failure 30
106230	aniridia, microcornea, and spontaneously reabsorbed cataract
607464	thyroid carcinoma, hurthle cell
173000	pilonidal sinus
182830	spastic paraplegia, optic atrophy, and dementia
601348	ectrodactyly of lower limbs, congenital heart defect, and micrognathia
615991	bardet-biedl syndrome 14
260530	parana hard-skin syndrome
106280	ankyloglossia with or without tooth anomalies
615992	bardet-biedl syndrome 15
615995	bardet-biedl syndrome 18
615996	bardet-biedl syndrome 19
615999	hyperthyroxinemia, familial dysalbuminemic
612006	celiac disease, susceptibility to, 8
612005	celiac disease, susceptibility to, 7
613328	roifman-chitayat syndrome
601350	short stature syndrome, brussels type
601352	mental retardation, microcephaly, epilepsy, and coarse face
601351	growth retardation, deafness, femoral epiphyseal dysplasia, and lacrimal duct obstruction
601353	brachycephaly, deafness, cataract, microstomia, and mental retardation
601356	lethal short-limb skeletal dysplasia, al gazali type
601355	microcephaly, congenital heart disease, unilateral renal agenesis, and hyposegmented lungs
601357	brachial amelia, cleft lip, and holoprosencephaly
155200	mediosternal depigmentation line
181510	schizophrenia 1
614653	neuropathy, hereditary sensory and autonomic, type vi
259550	osteoid osteoma
613325	rhabdoid tumor predisposition syndrome 2
615988	bardet-biedl syndrome 11
314800	xh antigen
615979	mental retardation, autosomal recessive 45
601341	atrophia maculosa varioliformis cutis, familial
601345	ectodermal dysplasia with natal teeth, turnpenny type
601344	spinal dysplasia, anhalt type
601347	myelodysplasia, immunodeficiency, facial dysmorphism, short stature, and psychomotor delay
601346	martinez-frias syndrome
179200	radial heads, posterior dislocation of
615970	alpha-fetoprotein, hereditary persistence of
615974	deafness, autosomal recessive 102
167220	pacman dysplasia
600000	spondylocamptodactyly
182815	spastic paraplegia with neuropathy and poikiloderma
601331	renal dysplasia, cystic, susceptibility to
182820	spastic paraplegia with precocious puberty
601315	epithelial basolateral chloride conductance regulator, rabbit, homolog of
