DO_ID	DO_NAME	PARENT_DO_ID	LEVEL
DOID:10914	amnestic disorder	DOID:1561	2
DOID:8399	trombiculiasis	DOID:7894	4
DOID:10915	Wernicke-Korsakoff syndrome	DOID:5113	4
DOID:8394	adult type testicular granulosa cell tumor	DOID:5331	7
DOID:7061	precursor B lymphoblastic lymphoma/leukemia	DOID:5600	8
DOID:7061	precursor B lymphoblastic lymphoma/leukemia	DOID:707	8
DOID:10919	transsexualism	DOID:1234	2
DOID:8392	reticular pattern testicular yolk sac tumor	DOID:5344	10
DOID:13195	nontoxic goiter	DOID:12176	4
DOID:13197	nodular goiter	DOID:12176	4
DOID:13196	lingual goiter	DOID:12176	4
DOID:13198	endemic goiter	DOID:12176	4
DOID:13198	endemic goiter	DOID:5113	4
DOID:10921	Siberian tick typhus	DOID:11104	4
DOID:10923	sickle cell anemia	DOID:0050737	4
DOID:7054	multiple skull base meningioma	DOID:4437	9
DOID:10927	gastrojejunal ulcer	DOID:750	3
DOID:7051	esophageal basaloid squamous cell carcinoma	DOID:3748	7
DOID:7050	thymus basaloid carcinoma	DOID:5530	7
DOID:8389	lumbar plexus neoplasm	DOID:4693	6
DOID:0110861	autosomal recessive polycystic kidney disease	DOID:0050737	4
DOID:9663	aphthous stomatitis	DOID:9637	4
DOID:0110860	polycystic kidney disease 3	DOID:898	5
DOID:8331	perineural angioma	DOID:469	5
DOID:0110858	polycystic kidney disease 1	DOID:898	5
DOID:7008	protoplasmic astrocytoma	DOID:3069	5
DOID:0110857	posterior polymorphous corneal dystrophy 3	DOID:0060457	9
DOID:7007	childhood cerebral astrocytoma	DOID:368	8
DOID:0110856	posterior polymorphous corneal dystrophy 2	DOID:0060457	9
DOID:8338	villoglandular variant cervical mucinous adenocarcinoma	DOID:3701	9
DOID:9669	senile cataract	DOID:83	7
DOID:0110855	posterior polymorphous corneal dystrophy 1	DOID:0060457	9
DOID:8339	intestinal variant cervical mucinous adenocarcinoma	DOID:3701	9
DOID:0110854	rhizomelic chondrodysplasia punctata type 5	DOID:2580	3
DOID:7004	ACTH-secreting pituitary adenoma	DOID:5395	6
DOID:8336	childhood choriocarcinoma of the ovary	DOID:5550	9
DOID:9667	placental abruption	DOID:780	5
DOID:0110853	rhizomelic chondrodysplasia punctata type 3	DOID:2580	3
DOID:8337	appendicitis	DOID:1518	4
DOID:0110852	rhizomelic chondrodysplasia punctata type 2	DOID:2580	3
DOID:0110851	rhizomelic chondrodysplasia punctata type 1	DOID:2580	3
DOID:7005	gemistocytic astrocytoma	DOID:3069	5
DOID:8335	microglandular adenosis of breast	DOID:5998	4
DOID:0110859	polycystic kidney disease 2	DOID:898	5
DOID:0110850	xeroderma pigmentosum group B	DOID:0050427	5
DOID:9650	pathologic nystagmus	DOID:1279	6
DOID:9651	systolic heart failure	DOID:6000	4
DOID:0110847	xeroderma pigmentosum variant type	DOID:0050427	5
DOID:0110846	xeroderma pigmentosum group E	DOID:0050427	5
DOID:0110845	xeroderma pigmentosum group D	DOID:0050427	5
DOID:0110844	xeroderma pigmentosum group C	DOID:0050427	5
DOID:0110843	xeroderma pigmentosum group A	DOID:0050427	5
DOID:0110842	Usher syndrome type 3B	DOID:0110828	6
DOID:0110841	Usher syndrome type 3A	DOID:0110828	6
DOID:0110840	Usher syndrome type 2D	DOID:0110827	6
DOID:9655	oral mucosa leukoplakia	DOID:403	3
DOID:0110849	xeroderma pigmentosum group G	DOID:0050427	5
DOID:0110848	xeroderma pigmentosum group F	DOID:0050427	5
DOID:8354	complement component 3 deficiency	DOID:626	4
DOID:7024	mucinous intrahepatic cholangiocarcinoma	DOID:4928	10
DOID:8352	aortic malignant tumor	DOID:175	5
DOID:8353	epithelioid malignant peripheral nerve sheath tumor	DOID:5940	7
DOID:9681	cervical incompetence	DOID:2253	5
DOID:9682	yellow fever	DOID:934	2
DOID:0110836	Usher syndrome type 1J	DOID:0110826	6
DOID:0110835	Usher syndrome type 1H	DOID:0110826	6
DOID:0110834	Usher syndrome type 1G	DOID:0110826	6
DOID:0110833	Usher syndrome type 1E	DOID:0110826	6
DOID:0110832	Usher syndrome type 1F	DOID:0110826	6
DOID:8358	pseudoglandular variant testicular seminoma	DOID:5842	9
DOID:0110831	Usher syndrome type 1D	DOID:0110826	6
DOID:0110830	Usher syndrome type 1C	DOID:0110826	6
DOID:0110839	Usher syndrome type 2C	DOID:0110827	6
DOID:0110838	Usher syndrome type 2A	DOID:0110827	6
DOID:0110837	Usher syndrome type 1K	DOID:0110826	6
DOID:9675	pulmonary emphysema	DOID:3083	6
DOID:7013	ovarian mucinous cystadenofibroma	DOID:6469	7
DOID:9672	noma	DOID:9673	5
DOID:9673	ulcerative stomatitis	DOID:9637	4
DOID:8340	endocervical type cervical mucinous adenocarcinoma	DOID:3701	9
DOID:0110825	hereditary spastic paraplegia 9B	DOID:2476	5
DOID:0110824	hereditary spastic paraplegia 9A	DOID:2476	5
DOID:0110823	hereditary spastic paraplegia 8	DOID:2476	5
DOID:0050799	guanidinoacetate methyltransferase deficiency	DOID:0050798	4
DOID:0110822	hereditary spastic paraplegia 77	DOID:2476	5
DOID:0110821	hereditary spastic paraplegia 76	DOID:2476	5
DOID:0110820	hereditary spastic paraplegia 75	DOID:2476	5
DOID:7014	infiltrating lipoma	DOID:3315	4
DOID:7017	lumbosacral lipoma	DOID:0060094	6
DOID:7016	tendon sheath lipoma	DOID:315	6
DOID:0050794	multiple synostoses syndrome	DOID:1934	6
DOID:0050793	short QT syndrome	DOID:10273	4
DOID:0050792	multiple cutaneous and mucosal venous malformations	DOID:0050736	4
DOID:0050791	persistent Mullerian duct syndrome	DOID:3765	5
DOID:0050798	cerebral creatine deficiency syndrome	DOID:9252	3
DOID:0110829	retinitis pigmentosa-deafness syndrome	DOID:0050439	5
DOID:0050797	peroxisomal acyl-CoA oxidase deficiency	DOID:906	3
DOID:0110828	Usher syndrome type 3	DOID:0050439	5
DOID:0050796	achalasia microcephaly syndrome	DOID:0050737	4
DOID:0110827	Usher syndrome type 2	DOID:0050439	5
DOID:0050795	cone dystrophy	DOID:5679	6
DOID:0110826	Usher syndrome type 1	DOID:0050439	5
DOID:0050790	fibular hypoplasia and complex brachydactyly	DOID:0050737	4
DOID:9620	vesicoureteral reflux	DOID:1426	3
DOID:0050789	tarsal-carpal coalition syndrome	DOID:0050736	4
DOID:0050788	proximal symphalangism	DOID:0050736	4
DOID:0110899	inflammatory bowel disease 28	DOID:0050589	4
DOID:0110898	inflammatory bowel disease 20	DOID:0050589	4
DOID:0110897	inflammatory bowel disease 15	DOID:0050589	4
DOID:0110896	inflammatory bowel disease 16	DOID:0050589	4
DOID:9621	non-congenital cyst of kidney	DOID:2975	4
DOID:0110895	inflammatory bowel disease 14	DOID:0050589	4
DOID:9622	kidney hypertrophy	DOID:557	3
DOID:0050783	secondary progressive multiple sclerosis	DOID:2377	6
DOID:0050782	Zollinger-Ellison syndrome	DOID:225	1
DOID:0050781	Ogden syndrome	DOID:0050735	3
DOID:0050780	Opitz-GBBB syndrome	DOID:0050177	2
DOID:0050787	juvenile polyposis syndrome	DOID:0050736	4
DOID:0050786	iridogoniodysgenesis syndrome	DOID:0050736	4
DOID:0050785	progressive relapsing multiple sclerosis	DOID:2377	6
DOID:0050784	primary progressive multiple sclerosis	DOID:2377	6
DOID:0110894	inflammatory bowel disease 11	DOID:0050589	4
DOID:0110893	inflammatory bowel disease 13	DOID:0050589	4
DOID:0110892	inflammatory bowel disease 1	DOID:0050589	4
DOID:0110891	inflammatory bowel disease 3	DOID:0050589	4
DOID:0110890	inflammatory bowel disease 19	DOID:0050589	4
DOID:0050779	hydrolethalus syndrome	DOID:0050737	4
DOID:9617	orthostatic proteinuria	DOID:557	3
DOID:0050778	Meckel syndrome	DOID:0060340	2
DOID:0110889	inflammatory bowel disease 5	DOID:0050589	4
DOID:0050777	Joubert syndrome	DOID:0060340	2
DOID:0110888	inflammatory bowel disease 18	DOID:0050589	4
DOID:0110887	inflammatory bowel disease 12	DOID:0050589	4
DOID:0110886	inflammatory bowel disease 9	DOID:0050589	4
DOID:0110885	inflammatory bowel disease 10	DOID:0050589	4
DOID:0110884	inflammatory bowel disease 23	DOID:0050589	4
DOID:0050772	spastic ataxia 1	DOID:0050952	6
DOID:0050771	phaeochromocytoma	DOID:0060084	3
DOID:0050770	polycystic liver disease	DOID:0050736	4
DOID:0050776	non-syndromic X-linked intellectual disability	DOID:0050889	5
DOID:0050775	schneckenbecken dysplasia	DOID:2256	6
DOID:0050774	rapadilino syndrome	DOID:0050737	4
DOID:0050773	paraganglioma	DOID:169	5
DOID:10997	immature cataract	DOID:9669	8
DOID:0110883	inflammatory bowel disease 17	DOID:0050589	4
DOID:8310	sclerosing adenosis of breast	DOID:3274	7
DOID:8310	sclerosing adenosis of breast	DOID:5998	4
DOID:0110882	inflammatory bowel disease 7	DOID:0050589	4
DOID:0110881	holoprosencephaly 1	DOID:4621	3
DOID:0110880	holoprosencephaly 4	DOID:4621	3
DOID:9640	sarcocystosis	DOID:2113	4
DOID:0050769	N syndrome	DOID:225	1
DOID:9649	congenital nystagmus	DOID:9650	7
DOID:0050768	mitochondrial complex V (ATP synthase) deficiency, nuclear type 1	DOID:700	3
DOID:0110879	holoprosencephaly 8	DOID:4621	3
DOID:0050767	midface dysplasia	DOID:2256	6
DOID:0110878	holoprosencephaly 5	DOID:4621	3
DOID:0050766	chorea-acanthocytosis	DOID:0050765	5
DOID:0110877	holoprosencephaly 11	DOID:4621	3
DOID:0110876	holoprosencephaly 7	DOID:4621	3
DOID:0110875	holoprosencephaly 3	DOID:4621	3
DOID:0110874	holoprosencephaly 6	DOID:4621	3
DOID:9643	babesiosis	DOID:2789	3
DOID:0110873	holoprosencephaly 9	DOID:4621	3
DOID:0050761	paramyloidosis	DOID:9120	3
DOID:0050760	X-linked myopathy with excessive autophagy	DOID:423	5
DOID:0050765	neuroacanthocytosis	DOID:1289	4
DOID:0050764	Armfield syndrome	DOID:0060309	6
DOID:0050763	ARC syndrome	DOID:225	1
DOID:0050762	adenylosuccinase lyase deficiency	DOID:9252	3
DOID:0110872	holoprosencephaly 2	DOID:4621	3
DOID:0110871	congenital stationary night blindness 2A	DOID:0050534	8
DOID:9631	Pelger-Huet anomaly	DOID:0050736	4
DOID:0110870	congenital stationary night blindness 1A	DOID:0050534	8
DOID:0050758	metabolic acidosis	DOID:3650	3
DOID:0110869	congenital stationary night blindness 1E	DOID:0050534	8
DOID:8307	early invasive cervical adenocarcinoma	DOID:3702	8
DOID:0050757	deafness dystonia syndrome	DOID:700	3
DOID:0110868	congenital stationary night blindness 1D	DOID:0050534	8
DOID:0050756	Batten disease	DOID:14503	5
DOID:0110867	congenital stationary night blindness 1C	DOID:0050534	8
DOID:8305	nonossifying fibromyxoid tumor	DOID:3350	4
DOID:0050755	ataxia with oculomotor apraxia type 2	DOID:0050950	6
DOID:0110866	congenital stationary night blindness 1H	DOID:0050534	8
DOID:9637	stomatitis	DOID:403	3
DOID:0110865	congenital stationary night blindness 1B	DOID:0050534	8
DOID:8303	congenital granular cell tumor	DOID:3350	4
DOID:0110864	congenital stationary night blindness 1F	DOID:0050534	8
DOID:8304	lymph node palisaded myofibroblastoma	DOID:10619	6
DOID:0110863	congenital stationary night blindness autosomal dominant 2	DOID:0050534	8
DOID:0050759	myotonic dystrophy type 2	DOID:450	7
DOID:0110862	congenital stationary night blindness autosomal dominant 1	DOID:0050534	8
DOID:8302	mixed endometrial stromal and smooth muscle tumor	DOID:9460	7
DOID:0050750	splenic marginal zone lymphoma	DOID:0050748	9
DOID:0050754	ataxia with oculomotor apraxia type 1	DOID:0050950	6
DOID:0050753	cerebellar ataxia	DOID:2786	5
DOID:0050752	amyotrophic lateral sclerosis type 8	DOID:332	6
DOID:0050751	T-cell large granular lymphocyte leukemia	DOID:1040	8
DOID:339	accessory nerve disease	DOID:3418	6
DOID:338	cranial nerve neoplasm	DOID:3620	5
DOID:337	spinal accessory nerve neoplasm	DOID:338	6
DOID:334	histrionic personality disorder	DOID:1510	2
DOID:2074	intestinal perforation	DOID:5295	3
DOID:2073	perinatal intestinal perforation	DOID:2074	4
DOID:2072	vulvar squamous tumor	DOID:1245	6
DOID:2071	vulvar squamous papilloma	DOID:2072	7
DOID:2078	chondroid syringoma of the vulva	DOID:2079	8
DOID:2076	vulvar glandular tumor	DOID:1245	6
DOID:2075	minor vestibular glands adenoma	DOID:0060088	6
DOID:2075	minor vestibular glands adenoma	DOID:2076	7
DOID:2079	eccrine mixed tumor of skin	DOID:173	7
DOID:342	subclavian artery aneurysm	DOID:0050828	4
DOID:341	peripheral vascular disease	DOID:178	3
DOID:349	systemic mastocytosis	DOID:350	4
DOID:348	blepharochalasis	DOID:530	6
DOID:345	uterine disease	DOID:229	3
DOID:3393	coronary artery disease	DOID:0050828	4
DOID:2061	nodular hidradenoma	DOID:3896	7
DOID:2060	vulvar nodular hidradenoma	DOID:0060109	6
DOID:3390	palmoplantar keratosis	DOID:161	4
DOID:2066	vulvar angiokeratoma	DOID:0060109	6
DOID:2065	syringoma	DOID:2664	6
DOID:2064	vulvar syringoma	DOID:0060109	6
DOID:2068	Bartholin's gland benign neoplasm	DOID:0060088	6
DOID:355	mast-cell sarcoma	DOID:1115	4
DOID:350	mastocytosis	DOID:9500	3
DOID:319	spinal cord disease	DOID:331	3
DOID:318	progressive muscular atrophy	DOID:231	5
DOID:318	progressive muscular atrophy	DOID:319	4
DOID:315	synovium neoplasm	DOID:0060123	5
DOID:314	tenosynovial giant cell tumor	DOID:200	6
DOID:312	tenosynovitis of foot and ankle	DOID:970	7
DOID:2092	transient arthritis	DOID:381	6
DOID:2096	vulvar sarcoma	DOID:1245	6
DOID:2095	sweat gland cancer	DOID:4159	5
DOID:2093	vulvar melanoma	DOID:1245	6
DOID:2098	vulva adenocarcinoma	DOID:1294	7
DOID:2097	vulval Paget's disease	DOID:2098	8
DOID:322	myelitis	DOID:319	4
DOID:321	tropical spastic paraparesis	DOID:934	2
DOID:320	vascular myelopathy	DOID:319	4
DOID:327	syringomyelia	DOID:319	4
DOID:326	ischemia	DOID:178	3
DOID:2080	vulvar trichoepithelioma	DOID:0060109	6
DOID:2089	constipation	DOID:9779	4
DOID:2088	outlet dysfunction constipation	DOID:2089	5
DOID:332	amyotrophic lateral sclerosis	DOID:231	5
DOID:331	central nervous system disease	DOID:863	2
DOID:10499	orbital granuloma	DOID:1397	7
DOID:379	external ear disease	DOID:2742	4
DOID:4690	childhood mediastinal neurogenic tumor	DOID:4691	6
DOID:3360	multifocal osteogenic sarcoma	DOID:3347	7
DOID:4691	malignant mediastinal neurogenic neoplasm	DOID:5559	5
DOID:3361	pediatric osteosarcoma	DOID:3347	7
DOID:4692	endophthalmitis	DOID:1242	6
DOID:2030	anxiety disorder	DOID:1561	2
DOID:2034	encephalomalacia	DOID:936	4
DOID:4697	perineurioma	DOID:3193	6
DOID:2033	communication disorder	DOID:0060038	3
DOID:3367	bone leiomyosarcoma	DOID:3347	7
DOID:4698	nerve root neoplasm	DOID:1192	5
DOID:3368	bone Ewing's sarcoma	DOID:3369	7
DOID:4699	epicardium cancer	DOID:116	6
DOID:3369	Ewing sarcoma	DOID:184	6
DOID:3362	coronary aneurysm	DOID:9768	4
DOID:4693	nerve plexus neoplasm	DOID:1192	5
DOID:4696	intraneural perineurioma	DOID:4697	7
DOID:384	Wolff-Parkinson-White syndrome	DOID:10273	4
DOID:381	arthropathy	DOID:3342	5
DOID:4680	breast metaplastic carcinoma	DOID:3459	6
DOID:3350	mesenchymal cell neoplasm	DOID:0050687	3
DOID:4681	bile duct mucoepidermoid carcinoma	DOID:4897	7
DOID:3355	fibrosarcoma	DOID:201	5
DOID:4686	mucoepidermoid esophageal carcinoma	DOID:1107	6
DOID:3356	localized osteosarcoma	DOID:3347	7
DOID:4687	mucoepidermoid thyroid carcinoma	DOID:3963	6
DOID:2021	placenta cancer	DOID:120	5
DOID:3357	extraosseous osteosarcoma	DOID:3347	7
DOID:4688	laryngeal mucoepidermoid carcinoma	DOID:2600	6
DOID:3351	bone angioendothelial sarcoma	DOID:3347	7
DOID:4682	extrahepatic bile duct carcinoma	DOID:4897	7
DOID:3352	malignant fibrous histiocytoma of bone	DOID:1907	7
DOID:3352	malignant fibrous histiocytoma of bone	DOID:3347	7
DOID:4683	cutaneous mucoepidermoid carcinoma	DOID:3165	5
DOID:2025	gestational choriocarcinoma	DOID:3594	7
DOID:2024	placental choriocarcinoma	DOID:2025	8
DOID:3354	fibrosarcoma of bone	DOID:3347	7
DOID:4685	lacrimal gland mucoepidermoid carcinoma	DOID:293	9
DOID:399	tuberculosis	DOID:0050338	3
DOID:397	restrictive cardiomyopathy	DOID:0060036	5
DOID:396	Loeffler endocarditis	DOID:397	6
DOID:3381	liposarcoma of bone	DOID:3347	7
DOID:3381	liposarcoma of bone	DOID:3382	7
DOID:3382	liposarcoma	DOID:3939	6
DOID:2051	maxillary sinusitis	DOID:0050127	6
DOID:2050	acute maxillary sinusitis	DOID:2051	7
DOID:3388	periodontal disease	DOID:1091	4
DOID:2055	post-traumatic stress disorder	DOID:2030	3
DOID:3389	Papillon-Lefevre disease	DOID:3388	5
DOID:3389	Papillon-Lefevre disease	DOID:3390	5
DOID:2053	reactive cutaneous fibrous lesion	DOID:37	3
DOID:2059	vulvar disease	DOID:229	3
DOID:3385	bacterial vaginosis	DOID:2170	5
DOID:2058	chronic mucocutaneous candidiasis	DOID:1508	5
DOID:366	olfactory nerve neoplasm	DOID:2815	7
DOID:10480	diaphragmatic eventration	DOID:10481	4
DOID:365	bladder disease	DOID:18	2
DOID:10481	diaphragm disease	DOID:0080000	3
DOID:363	uterine cancer	DOID:120	5
DOID:361	cervix endometriosis	DOID:2253	5
DOID:10485	esophageal atresia	DOID:6050	3
DOID:10486	intestinal atresia	DOID:5295	3
DOID:10487	Hirschsprung's disease	DOID:11372	5
DOID:10488	imperforate anus	DOID:0080015	1
DOID:369	olfactory neuroblastoma	DOID:366	8
DOID:368	cerebrum cancer	DOID:1659	7
DOID:367	olfactory nerve disease	DOID:3418	6
DOID:367	olfactory nerve disease	DOID:936	4
DOID:3371	chondrosarcoma	DOID:201	5
DOID:3372	chondroblastic osteosarcoma	DOID:3347	7
DOID:3377	small cell osteogenic sarcoma	DOID:3378	9
DOID:2044	drug-induced hepatitis	DOID:2237	5
DOID:3378	conventional central osteosarcoma	DOID:3376	8
DOID:2043	hepatitis B	DOID:934	2
DOID:3379	metachronous osteosarcoma of the bone	DOID:3347	7
DOID:3373	juxtacortical osteosarcoma	DOID:3374	9
DOID:2048	autoimmune hepatitis	DOID:0060031	5
DOID:3374	peripheral osteosarcoma	DOID:3376	8
DOID:2047	hepatitis D	DOID:934	2
DOID:3376	bone osteosarcoma	DOID:3347	7
DOID:10493	adrenal cortical hypofunction	DOID:3952	4
DOID:374	nutrition disease	DOID:0060158	2
DOID:371	extracranial neuroblastoma	DOID:769	7
DOID:0110182	Charcot-Marie-Tooth disease axonal type 2C	DOID:0050539	7
DOID:14019	Brucella canis brucellosis	DOID:11077	4
DOID:0110181	Charcot-Marie-Tooth disease axonal type 2Z	DOID:0050539	7
DOID:14018	alcoholic liver cirrhosis	DOID:5082	5
DOID:0110180	Charcot-Marie-Tooth disease axonal type 2CC	DOID:0050539	7
DOID:0110189	Leber congenital amaurosis 15	DOID:14791	7
DOID:0110188	Leber congenital amaurosis 14	DOID:14791	7
DOID:0110187	Charcot-Marie-Tooth disease type 4K	DOID:0050541	7
DOID:0110186	Charcot-Marie-Tooth disease type 4D	DOID:0050541	7
DOID:0110185	Charcot-Marie-Tooth disease type 4A	DOID:0050541	7
DOID:0110184	Charcot-Marie-Tooth disease type 4J	DOID:0050541	7
DOID:0110183	Charcot-Marie-Tooth disease type 4C	DOID:0050541	7
DOID:3322	gangliosidosis GM1	DOID:2368	6
DOID:4653	intraocular retinoblastoma	DOID:768	9
DOID:3323	Sandhoff disease	DOID:3321	7
DOID:3324	mood disorder	DOID:1561	2
DOID:3325	hyperglobulinemic purpura	DOID:3326	5
DOID:4656	extraocular retinoblastoma	DOID:768	9
DOID:4650	bilateral retinoblastoma	DOID:768	9
DOID:3320	Tay-Sachs disease	DOID:3321	7
DOID:4651	unilateral retinoblastoma	DOID:768	9
DOID:5983	kidney osteogenic sarcoma	DOID:4242	6
DOID:3321	gangliosidosis GM2	DOID:2368	6
DOID:5982	kidney fibrosarcoma	DOID:4242	6
DOID:14022	algoneurodystrophy	DOID:3223	5
DOID:14021	Tietze's syndrome	DOID:1222	8
DOID:14026	folic acid deficiency anemia	DOID:5113	4
DOID:3326	purpura	DOID:2213	4
DOID:3327	partial motor epilepsy	DOID:2234	6
DOID:4658	benign mastocytoma	DOID:0060084	3
DOID:3328	temporal lobe epilepsy	DOID:2234	6
DOID:4659	extracutaneous mastocytoma	DOID:349	5
DOID:4659	extracutaneous mastocytoma	DOID:3664	6
DOID:3329	benign epilepsy with centrotemporal spikes	DOID:0050704	7
DOID:0110171	Charcot-Marie-Tooth disease axonal type 2S	DOID:0050539	7
DOID:0110170	Charcot-Marie-Tooth disease axonal type 2Q	DOID:0050539	7
DOID:0110179	Charcot-Marie-Tooth disease type 2B2	DOID:0050539	7
DOID:0110178	Charcot-Marie-Tooth disease axonal type 2V	DOID:0050539	7
DOID:0110177	Charcot-Marie-Tooth disease axonal type 2N	DOID:0050539	7
DOID:0110176	Charcot-Marie-Tooth disease axonal type 2X	DOID:0050539	7
DOID:0110175	Charcot-Marie-Tooth disease axonal type 2O	DOID:0050539	7
DOID:0110174	Charcot-Marie-Tooth disease axonal type 2L	DOID:0050539	7
DOID:0110173	Charcot-Marie-Tooth disease axonal type 2U	DOID:0050539	7
DOID:5974	renal pelvis transitional cell carcinoma	DOID:4919	6
DOID:3312	bipolar disorder	DOID:3324	3
DOID:5973	kidney pelvis papillary carcinoma	DOID:5974	7
DOID:4644	epidermolysis bullosa simplex	DOID:2730	5
DOID:5976	occlusion precerebral artery	DOID:6713	5
DOID:3314	angiomyolipoma	DOID:0060084	3
DOID:4645	retinal cancer	DOID:2174	6
DOID:5975	renal pelvis papillary tumor	DOID:5977	6
DOID:4640	axillary adenitis	DOID:1602	5
DOID:0110169	Charcot-Marie-Tooth disease axonal type 2P	DOID:0050539	7
DOID:3310	atopic dermatitis	DOID:2723	4
DOID:14033	malignant visceral pleura tumor	DOID:5158	6
DOID:3319	lymphangioleiomyomatosis	DOID:850	4
DOID:14032	malignant parietal pleura tumor	DOID:5158	6
DOID:14037	aorta atresia	DOID:520	5
DOID:3315	lipoma	DOID:0060084	3
DOID:3316	perivascular tumor	DOID:175	5
DOID:4647	trilateral retinoblastoma	DOID:768	9
DOID:5977	renal pelvis neoplasm	DOID:3116	5
DOID:14039	POEMS syndrome	DOID:2916	4
DOID:3317	hepatic angiomyolipoma	DOID:916	6
DOID:4648	familial retinoblastoma	DOID:768	9
DOID:3318	epithelioid type angiomyolipoma	DOID:3314	4
DOID:0110160	Charcot-Marie-Tooth disease axonal type 2T	DOID:0050539	7
DOID:0110168	Charcot-Marie-Tooth disease type 2Y	DOID:0050539	7
DOID:0110167	Charcot-Marie-Tooth disease axonal type 2K	DOID:0050539	7
DOID:0110166	Charcot-Marie-Tooth disease axonal type 2H	DOID:0050539	7
DOID:0110165	Charcot-Marie-Tooth disease type 2E	DOID:0050539	7
DOID:0110164	Charcot-Marie-Tooth disease type 2D	DOID:0050539	7
DOID:0110163	Charcot-Marie-Tooth disease axonal type 2F	DOID:0050539	7
DOID:0110162	Charcot-Marie-Tooth disease, axonal type 2W	DOID:0050539	7
DOID:0110161	Charcot-Marie-Tooth disease type 2R	DOID:0050539	7
DOID:2012	Nezelof syndrome	DOID:11200	4
DOID:4675	uremic neuropathy	DOID:4676	5
DOID:3345	xanthomatosis	DOID:9455	4
DOID:4676	uremia	DOID:1074	4
DOID:4677	keratitis	DOID:10124	6
DOID:3347	osteosarcoma	DOID:184	6
DOID:4678	thymus mucoepidermoid carcinoma	DOID:3284	6
DOID:4671	freemartinism	DOID:1923	4
DOID:3341	osteitis fibrosa	DOID:0080011	6
DOID:0110159	Charcot-Marie-Tooth disease type 2B	DOID:0050539	7
DOID:3342	bone inflammation disease	DOID:0080001	4
DOID:0110158	Charcot-Marie-Tooth disease type 2I	DOID:0050539	7
DOID:3343	glycoproteinosis	DOID:3211	3
DOID:4674	androgen insensitivity syndrome	DOID:1923	4
DOID:14000	rubeosis iridis	DOID:5679	6
DOID:2018	hyperinsulinism	DOID:1428	4
DOID:2018	hyperinsulinism	DOID:4194	4
DOID:14004	thoracic aortic aneurysm	DOID:3627	6
DOID:4679	breast mucoepidermoid carcinoma	DOID:4680	7
DOID:14006	splenic artery aneurysm	DOID:0050828	4
DOID:0110157	Charcot-Marie-Tooth disease type 2J	DOID:0050539	7
DOID:0110156	Charcot-Marie-Tooth disease type 2B1	DOID:0050539	7
DOID:0110155	Charcot-Marie-Tooth disease type 2A2	DOID:0050539	7
DOID:5990	internal auditory canal meningioma	DOID:833	6
DOID:0110154	Charcot-Marie-Tooth disease type 2A1	DOID:0050539	7
DOID:0110153	Charcot-Marie-Tooth disease type 1E	DOID:0050538	7
DOID:0110152	Charcot-Marie-Tooth disease type 1B	DOID:0050538	7
DOID:0110151	Charcot-Marie-Tooth disease type 1C	DOID:0050538	7
DOID:0110150	Charcot-Marie-Tooth disease type 1D	DOID:0050538	7
DOID:2001	neuroma	DOID:0060115	4
DOID:4664	filamentary keratitis	DOID:4677	7
DOID:5996	blunt duct adenosis of breast	DOID:5998	4
DOID:2000	otosalpingitis	DOID:9739	8
DOID:5998	microglandular adenosis	DOID:3463	3
DOID:5997	non-proliferative fibrocystic change of the breast	DOID:10354	6
DOID:4660	indolent systemic mastocytosis	DOID:349	5
DOID:4660	indolent systemic mastocytosis	DOID:3664	6
DOID:0110149	Charcot-Marie-Tooth disease type 1F	DOID:0050538	7
DOID:3330	partial sensory epilepsy	DOID:2234	6
DOID:4661	multiple chemical sensitivity	DOID:225	1
DOID:0110148	Charcot-Marie-Tooth disease type 1A	DOID:0050538	7
DOID:3331	frontal lobe epilepsy	DOID:2234	6
DOID:4662	thalamic disease	DOID:936	4
DOID:0110147	Bartter disease type 5	DOID:445	5
DOID:3332	haemonchiasis	DOID:1255	4
DOID:2007	degeneration of macula and posterior pole	DOID:4448	8
DOID:2006	preretinal fibrosis	DOID:2007	9
DOID:5999	apocrine adenosis of breast	DOID:5997	7
DOID:4610	intestinal benign neoplasm	DOID:0050624	4
DOID:5940	malignant peripheral nerve sheath tumor	DOID:3193	6
DOID:4617	periapical granuloma	DOID:823	7
DOID:5949	angiokeratoma circumscriptum	DOID:3165	5
DOID:4618	maxillary neoplasm	DOID:1862	7
DOID:5948	angiokeratoma of mibelli	DOID:479	7
DOID:4613	ulnar neuropathy	DOID:1188	5
DOID:308	early myoclonic encephalopathy	DOID:0050702	7
DOID:305	carcinoma	DOID:0050687	3
DOID:303	substance-related disorder	DOID:150	1
DOID:302	substance abuse	DOID:303	2
DOID:4606	bile duct cancer	DOID:4607	5
DOID:310	MERRF syndrome	DOID:890	7
DOID:4607	biliary tract cancer	DOID:3119	4
DOID:4608	common bile duct neoplasm	DOID:0050625	6
DOID:4603	epidermolytic hyperkeratosis	DOID:37	3
DOID:5936	ovarian mixed germ cell neoplasm	DOID:3306	5
DOID:5936	ovarian mixed germ cell neoplasm	DOID:5351	9
DOID:3301	gonadoblastoma	DOID:0060084	3
DOID:3302	chordoma	DOID:3303	7
DOID:4633	nasal cavity inverting papilloma	DOID:9310	5
DOID:3303	notochordal cancer	DOID:184	6
DOID:4630	inverted transitional papilloma	DOID:2670	5
DOID:4630	inverted transitional papilloma	DOID:3179	5
