id	name	missing_vocabulary	resource_id	resource_code	mapping_distance	similarity	score
D014987	Xerostomia	DO	SNOMEDCT	235130007	3	0.7071067811865475	0.5202200572599404
D002100	Cachexia	DO	SNOMEDCT	284529003	3	0.7071067811865475	0.5202200572599404
D014095	Tooth, Impacted	DO	SNOMEDCT	196417006	3	0.8164965809277261	0.5749149571305298
D018746	Systemic Inflammatory Response Syndrome	DO	SNOMEDCT	700049004	3	0.8660254037844387	0.599679368558886
D017731	Lymphomatoid Papulosis	DO	ORPHANET	98842	1	1.0	1.0
D004890	Erythema	DO	SNOMEDCT	125117003	3	0.7071067811865475	0.5202200572599404
D000312	Adrenal Hyperplasia, Congenital	DO	OMIM	201710	3	0.6666666666666666	0.5
D019048	Prostatic Intraepithelial Neoplasia	DO	SNOMEDCT	74411000119100	4	0.8660254037844387	0.5580127018922194
D004893	Erythema Nodosum	DO	SNOMEDCT	403350000	3	0.7071067811865475	0.5202200572599404
D016109	Epidermolysis Bullosa, Junctional	DO	ORPHANET	89840	4	0.8660254037844387	0.5580127018922194
D053546	Keratoderma, Palmoplantar, Epidermolytic	DO	SNOMEDCT	706885006	4	0.8164965809277261	0.5332482904638631
D010185	Pancreatic Fistula	DO	SNOMEDCT	21321000119104	4	0.8164965809277261	0.5332482904638631
D050090	Ovotesticular Disorders of Sex Development	DO	ORPHANET	2138	1	0.75	0.875
D008010	Lichen Planus	DO	ORPHANET	254379	4	0.8164965809277261	0.5332482904638631
D005497	Follicular Cyst	DO	SNOMEDCT	103614000	2	1.0	0.75
D018879	Ventricular Premature Complexes	DO	SNOMEDCT	251178007	3	0.6666666666666666	0.5
D004485	Eczema	DO	SNOMEDCT	238598007	3	0.7071067811865475	0.5202200572599404
D003970	Diastema	DO	SNOMEDCT	734009000	2	0.7071067811865475	0.6035533905932737
D014012	Tinnitus	DO	SNOMEDCT	232318001	3	0.7071067811865475	0.5202200572599404
D008010	Lichen Planus	DO	ORPHANET	254395	4	0.8164965809277261	0.5332482904638631
D009133	Muscular Atrophy	DO	OMIM	158650	3	0.7071067811865475	0.5202200572599404
D057831	Lemierre Syndrome	DO	ORPHANET	137839	1	1.0	1.0
D018792	Encephalitis, Viral	DO	SNOMEDCT	111897007	3	0.7071067811865475	0.5202200572599404
D055963	Asthma, Aspirin-Induced	DO	SNOMEDCT	407674008	2	1.0	0.75
D006250	Hartnup Disease	DO	ORPHANET	2116	4	1.0	0.625
D015746	Abdominal Pain	DO	SNOMEDCT	285388000	3	0.7071067811865475	0.5202200572599404
D049932	Nijmegen Breakage Syndrome	DO	ORPHANET	647	4	1.0	0.625
D000071070	Familial Multiple Lipomatosis	DO	SNOMEDCT	404063007	2	0.6666666666666666	0.5833333333333333
D002819	Chorea	DO	SNOMEDCT	3456001	2	0.7071067811865475	0.6035533905932737
D019962	Reactive Attachment Disorder	DO	SNOMEDCT	44124003	4	0.8164965809277261	0.5332482904638631
D000072861	Phobia, Social	DO	ICD10CM	F40.11	4	0.8164965809277261	0.5332482904638631
D000072861	Phobia, Social	DO	ICD10CM	F40.10	2	0.8164965809277261	0.6582482904638631
D008265	Macrostomia	DO	ORPHANET	920	3	0.7071067811865475	0.5202200572599404
D001237	Asphyxia	DO	SNOMEDCT	66466001	3	1.0	0.6666666666666666
D009212	Myoglobinuria	DO	OMIM	550500	3	0.7071067811865475	0.5202200572599404
D029461	Sialic Acid Storage Disease	DO	ORPHANET	834	2	0.8660254037844387	0.6830127018922194
D018677	Tooth Injuries	DO	ICD10CM	S00-S09	2	0.5	0.5
D018126	Odontodysplasia	DO	ORPHANET	83450	3	0.7071067811865475	0.5202200572599404
D004310	Double Outlet Right Ventricle	DO	ORPHANET	3426	4	1.0	0.625
D008010	Lichen Planus	DO	ORPHANET	254367	4	0.8164965809277261	0.5332482904638631
D008286	Malabsorption Syndromes	DO	SNOMEDCT	32230006	3	0.7071067811865475	0.5202200572599404
D007039	Hypotrichosis	DO	OMIM	615059	3	0.7071067811865475	0.5202200572599404
D016489	Head Injuries, Closed	DO	SNOMEDCT	451000119106	2	0.6666666666666666	0.5833333333333333
D002972	Cleft Palate	DO	OMIM	303400	4	0.8164965809277261	0.5332482904638631
D012512	Sarcoma, Ewing	DO	ORPHANET	319	4	1.0	0.625
D015435	Panniculitis, Lupus Erythematosus	DO	ICD10CM	L93.2	2	0.5773502691896258	0.5386751345948129
D002312	Cardiomyopathy, Hypertrophic	DO	OMIM	192600	4	0.8164965809277261	0.5332482904638631
D001282	Atrial Flutter	DO	SNOMEDCT	15964901000119107	4	0.8164965809277261	0.5332482904638631
D023341	Chills	DO	ICD10CM	R68.83	2	0.5773502691896258	0.5386751345948129
D014839	Vomiting	DO	ICD10CM	G43.A	3	0.7071067811865475	0.5202200572599404
D013901	Thoracic Outlet Syndrome	DO	ORPHANET	357131	4	0.8164965809277261	0.5332482904638631
D012552	Schistosomiasis	DO	SNOMEDCT	60916008	3	0.7071067811865475	0.5202200572599404
D020294	Myasthenic Syndromes, Congenital	DO	OMIM	254300	3	0.6666666666666666	0.5
D018880	Atrial Premature Complexes	DO	SNOMEDCT	287057009	3	0.6666666666666666	0.5
D018276	Carcinoma, Medullary	DO	ORPHANET	1332	4	0.8164965809277261	0.5332482904638631
D020388	Muscular Dystrophy, Duchenne	DO	ORPHANET	262	4	0.8660254037844387	0.5580127018922194
D002916	Chylothorax	DO	ORPHANET	264688	3	0.7071067811865475	0.5202200572599404
D013901	Thoracic Outlet Syndrome	DO	ORPHANET	357107	4	0.8164965809277261	0.5332482904638631
D020388	Muscular Dystrophy, Duchenne	DO	ORPHANET	261	3	0.6666666666666666	0.5
D062685	Steatocystoma Multiplex	DO	OMIM	184500	4	1.0	0.625
D018934	Fournier Gangrene	DO	ICD10CM	N49.3	2	1.0	0.75
D016537	Gangliosidosis, GM1	DO	ORPHANET	309144	3	0.7071067811865475	0.5202200572599404
D020388	Muscular Dystrophy, Duchenne	DO	ORPHANET	270	3	0.6666666666666666	0.5
D004172	Diplopia	DO	SNOMEDCT	251756006	3	0.7071067811865475	0.5202200572599404
D015470	Leukemia, Myeloid, Acute	DO	ORPHANET	319465	3	0.8660254037844387	0.599679368558886
D007922	Leptospirosis	DO	ORPHANET	509	4	1.0	0.625
D014277	Trigeminal Neuralgia	DO	ORPHANET	221091	4	1.0	0.625
D002311	Cardiomyopathy, Dilated	DO	OMIM	615184	4	0.8164965809277261	0.5332482904638631
D054219	Neoplasms, Plasma Cell	DO	SNOMEDCT	415111003	2	0.6666666666666666	0.5833333333333333
D017246	Ophthalmoplegia, Chronic Progressive External	DO	ORPHANET	329336	4	0.7559289460184544	0.5029644730092272
D007024	Hypotension, Orthostatic	DO	SNOMEDCT	75181005	3	0.8164965809277261	0.5749149571305298
D010998	Pleurisy	DO	ICD10CM	R09.1	2	1.0	0.75
D055744	Invasive Pulmonary Aspergillosis	DO	SNOMEDCT	3214003	3	1.0	0.6666666666666666
D000027	Abortion, Incomplete	DO	SNOMEDCT	156072005	4	0.8164965809277261	0.5332482904638631
D007593	Joint Instability	DO	SNOMEDCT	444792001	4	0.8164965809277261	0.5332482904638631
D011086	Polycythemia	DO	ORPHANET	98427	4	1.0	0.625
D037081	Posterior Tibial Tendon Dysfunction	DO	SNOMEDCT	1076141000119101	4	0.8164965809277261	0.5332482904638631
D052556	Niemann-Pick Disease, Type C	DO	ORPHANET	646	4	1.0	0.625
D020205	Skull Fracture, Basilar	DO	ICD10CM	S02.1	2	0.6666666666666666	0.5833333333333333
D003490	Cyanosis	DO	SNOMEDCT	84906002	3	0.7071067811865475	0.5202200572599404
D003232	Conjunctivitis, Acute Hemorrhagic	DO	ICD10CM	B30.3	3	0.7745966692414834	0.5539650012874083
D013273	Diverticulum, Stomach	DO	SNOMEDCT	75198005	3	1.0	0.6666666666666666
D003289	Convalescence	DO	SNOMEDCT	105499002	2	1.0	0.75
D014096	Tooth, Supernumerary	DO	SNOMEDCT	449848008	3	0.7071067811865475	0.5202200572599404
D001284	Atrophy	DO	SNOMEDCT	13331008	2	1.0	0.75
D011553	Pseudomyxoma Peritonei	DO	ORPHANET	26790	4	1.0	0.625
D012218	Rheumatoid Nodule	DO	SNOMEDCT	33719002	4	1.0	0.625
D014096	Tooth, Supernumerary	DO	SNOMEDCT	2391000124102	3	0.8164965809277261	0.5749149571305298
D059608	Laryngocele	DO	SNOMEDCT	51523009	3	1.0	0.6666666666666666
D016115	Albinism, Oculocutaneous	DO	ICD10CM	E70.320	3	0.7071067811865475	0.5202200572599404
D044483	Intestinal Polyposis	DO	ORPHANET	363314	4	0.8164965809277261	0.5332482904638631
D016115	Albinism, Oculocutaneous	DO	ICD10CM	E70.328	4	0.8164965809277261	0.5332482904638631
D012509	Sarcoma	DO	OMIM	117600	3	0.7071067811865475	0.5202200572599404
D020211	Autonomic Dysreflexia	DO	ICD10CM	G90.4	2	1.0	0.75
D018276	Carcinoma, Medullary	DO	SNOMEDCT	32913002	2	1.0	0.75
D016115	Albinism, Oculocutaneous	DO	ICD10CM	E70.329	3	0.8164965809277261	0.5749149571305298
D049068	Plagiocephaly, Nonsynostotic	DO	SNOMEDCT	254024005	2	0.5	0.5
D008178	Lupus Erythematosus, Cutaneous	DO	SNOMEDCT	200939005	3	0.6666666666666666	0.5
D019315	Retrobulbar Hemorrhage	DO	SNOMEDCT	194179009	2	0.5	0.5
D063466	Respiratory Aspiration of Gastric Contents	DO	SNOMEDCT	30227006	2	0.5773502691896258	0.5386751345948129
D008630	Mercury Poisoning	DO	SNOMEDCT	767299002	2	0.8164965809277261	0.6582482904638631
D001361	Avitaminosis	DO	SNOMEDCT	85670002	2	1.0	0.75
D006228	Hand Deformities, Congenital	DO	SNOMEDCT	34111000	2	0.5773502691896258	0.5386751345948129
D002494	Central Nervous System Infections	DO	SNOMEDCT	39367000	4	0.75	0.5
D054039	Onycholysis	DO	ICD10CM	L60.1	2	1.0	0.75
D000744	Anemia, Hemolytic, Autoimmune	DO	ORPHANET	98375	4	1.0	0.625
D012298	Rigor Mortis	DO	SNOMEDCT	49581002	2	1.0	0.75
D008589	Meningococcal Infections	DO	ICD10CM	A39	2	0.5	0.5
D053560	Ichthyosis Bullosa of Siemens	DO	SNOMEDCT	254169002	4	1.0	0.625
D013009	Somnambulism	DO	ICD10CM	F51.3	2	0.7071067811865475	0.6035533905932737
D006528	Carcinoma, Hepatocellular	DO	ORPHANET	210159	3	0.8164965809277261	0.5749149571305298
D014137	Tracheobronchomegaly	DO	SNOMEDCT	57451009	3	1.0	0.6666666666666666
D014849	Waardenburg Syndrome	DO	OMIM	193500	3	0.7071067811865475	0.5202200572599404
D014849	Waardenburg Syndrome	DO	OMIM	193510	3	0.7071067811865475	0.5202200572599404
D008108	Liver Diseases, Alcoholic	DO	ICD10CM	K70	2	0.8164965809277261	0.6582482904638631
D014314	Trisomy	DO	SNOMEDCT	205655003	3	0.7071067811865475	0.5202200572599404
D014096	Tooth, Supernumerary	DO	SNOMEDCT	449847003	3	0.7071067811865475	0.5202200572599404
D003294	Seizures, Febrile	DO	OMIM	121210	3	0.7071067811865475	0.5202200572599404
D003873	Dermatitis, Exfoliative	DO	SNOMEDCT	123705009	3	0.7071067811865475	0.5202200572599404
D020215	Carotid Artery, Internal, Dissection	DO	OMIM	147820	3	0.8944271909999159	0.6138802621666246
D020190	Myoclonic Epilepsy, Juvenile	DO	ORPHANET	307	4	1.0	0.625
D006471	Gastrointestinal Hemorrhage	DO	SNOMEDCT	87763006	3	0.7071067811865475	0.5202200572599404
D005358	Fibrous Dysplasia, Monostotic	DO	SNOMEDCT	254145001	4	0.8164965809277261	0.5332482904638631
D007842	Lathyrism	DO	SNOMEDCT	5724005	2	1.0	0.75
D006008	Glycogen Storage Disease	DO	ORPHANET	217572	3	0.7071067811865475	0.5202200572599404
D015470	Leukemia, Myeloid, Acute	DO	ORPHANET	319480	3	0.7071067811865476	0.5202200572599405
D057091	Poroma	DO	SNOMEDCT	399985004	2	0.5773502691896258	0.5386751345948129
D003873	Dermatitis, Exfoliative	DO	SNOMEDCT	31922003	3	0.7071067811865475	0.5202200572599404
D059366	Asthma, Occupational	DO	SNOMEDCT	57607007	2	0.5	0.5
D007024	Hypotension, Orthostatic	DO	SNOMEDCT	16576004	4	0.8164965809277261	0.5332482904638631
D003773	Dental Plaque	DO	SNOMEDCT	300240004	4	0.8164965809277261	0.5332482904638631
D015266	Carcinoma, Merkel Cell	DO	SNOMEDCT	133861000119109	4	0.8660254037844387	0.5580127018922194
D055623	Keratosis, Actinic	DO	OMIM	148390	3	0.8164965809277261	0.5749149571305298
D013273	Diverticulum, Stomach	DO	SNOMEDCT	90669003	4	0.8164965809277261	0.5332482904638631
D019247	HIV Wasting Syndrome	DO	ORPHANET	90081	2	0.5	0.5
D018442	Lymphoma, B-Cell, Marginal Zone	DO	SNOMEDCT	445269007	3	0.7071067811865475	0.5202200572599404
D013612	Tachycardia, Ectopic Atrial	DO	SNOMEDCT	276796006	4	0.8164965809277261	0.5332482904638631
D018879	Ventricular Premature Complexes	DO	SNOMEDCT	251177002	3	0.8660254037844387	0.599679368558886
D012883	Skin Ulcer	DO	SNOMEDCT	46742003	2	0.5	0.5
D009377	Multiple Endocrine Neoplasia	DO	SNOMEDCT	61808009	4	0.8660254037844387	0.5580127018922194
D000072281	Lymphadenopathy	DO	SNOMEDCT	274741002	3	0.7071067811865475	0.5202200572599404
D004487	Edema	DO	ICD10CM	R60.9	2	0.7071067811865475	0.6035533905932737
D008178	Lupus Erythematosus, Cutaneous	DO	SNOMEDCT	7119001	3	1.0	0.6666666666666666
D008010	Lichen Planus	DO	ORPHANET	254424	4	0.8164965809277261	0.5332482904638631
D017359	HELLP Syndrome	DO	ORPHANET	244242	4	1.0	0.625
D020803	Encephalitis, Herpes Simplex	DO	SNOMEDCT	230177004	3	0.6666666666666666	0.5
D002311	Cardiomyopathy, Dilated	DO	OMIM	115200	4	0.8164965809277261	0.5332482904638631
D057770	Hyalinosis, Systemic	DO	ORPHANET	2176	3	0.8164965809277261	0.5749149571305298
D002532	Intracranial Aneurysm	DO	OMIM	611892	3	0.7071067811865475	0.5202200572599404
D008179	Lupus Erythematosus, Discoid	DO	SNOMEDCT	403493001	3	0.8660254037844387	0.599679368558886
D007724	Vulvar Lichen Sclerosus	DO	SNOMEDCT	403566002	3	0.6666666666666666	0.5
D000753	Anemia, Refractory	DO	ORPHANET	98826	1	1.0	1.0
D013945	Thymoma	DO	ORPHANET	263310	4	1.0	0.625
D000071056	Anorectal Malformations	DO	ORPHANET	96346	2	0.5	0.5
D008010	Lichen Planus	DO	ORPHANET	254449	4	0.8164965809277261	0.5332482904638631
D000070779	Giant Cell Tumor of Tendon Sheath	DO	SNOMEDCT	95412009	4	0.8	0.525
D006465	Hemoperitoneum	DO	ICD10CM	K66.1	2	1.0	0.75
D054221	Classical Lissencephalies and Subcortical Band Heterotopias	DO	ORPHANET	531	1	0.0	0.5
D009134	Muscular Atrophy, Spinal	DO	OMIM	313200	4	0.7745966692414834	0.5122983346207417
D007955	Leukemoid Reaction	DO	SNOMEDCT	71610005	3	0.8164965809277261	0.5749149571305298
D009999	Ossification, Heterotopic	DO	SNOMEDCT	128491006	2	1.0	0.75
D014096	Tooth, Supernumerary	DO	OMIM	187100	2	0.5	0.5
D056729	von Willebrand Disease, Type 3	DO	SNOMEDCT	359709005	3	0.6666666666666666	0.5
D000075363	Immunoglobulin Light-chain Amyloidosis	DO	SNOMEDCT	23132008	2	0.6666666666666666	0.5833333333333333
D018805	Sepsis	DO	SNOMEDCT	25042006	3	0.7071067811865475	0.5202200572599404
D012734	Disorders of Sex Development	DO	ORPHANET	90771	4	0.8164965809277261	0.5332482904638631
D000067208	Shellfish Hypersensitivity	DO	SNOMEDCT	300913006	2	0.5	0.5
D003751	Dental Fistula	DO	SNOMEDCT	74598008	2	1.0	0.75
D013365	Submandibular Gland Neoplasms	DO	SNOMEDCT	254464000	2	0.6666666666666666	0.5833333333333333
D006429	Hemiplegia	DO	ICD10CM	G81.1	2	0.7071067811865475	0.6035533905932737
D007634	Keratitis	DO	ORPHANET	2334	2	0.5773502691896258	0.5386751345948129
D006429	Hemiplegia	DO	ICD10CM	G81.0	2	0.7071067811865475	0.6035533905932737
D006429	Hemiplegia	DO	ICD10CM	G81.9	2	0.7071067811865475	0.6035533905932737
D015467	Leukemia, Neutrophilic, Chronic	DO	ORPHANET	86829	1	1.0	1.0
D003221	Confusion	DO	SNOMEDCT	280943007	3	0.7071067811865475	0.5202200572599404
D002372	Cat-Scratch Disease	DO	ORPHANET	50839	4	1.0	0.625
D018296	Pilomatrixoma	DO	ORPHANET	91414	4	1.0	0.625
D047808	Adrenogenital Syndrome	DO	SNOMEDCT	237751000	3	0.7071067811865475	0.5202200572599404
D009625	Noma	DO	ORPHANET	2700	4	1.0	0.625
D003811	Dentinogenesis Imperfecta	DO	ORPHANET	49042	4	1.0	0.625
D016108	Epidermolysis Bullosa Dystrophica	DO	OMIM	226500	3	0.8660254037844387	0.599679368558886
D011123	Polyploidy	DO	ICD10CM	Q92.7	2	0.7071067811865475	0.6035533905932737
D020139	Gastroschisis	DO	ORPHANET	2368	4	1.0	0.625
D058447	Eye Pain	DO	SNOMEDCT	43751000119109	3	0.7071067811865475	0.5202200572599404
D004893	Erythema Nodosum	DO	SNOMEDCT	711435001	3	0.7071067811865475	0.5202200572599404
D014550	Urinary Incontinence, Stress	DO	SNOMEDCT	22220005	2	1.0	0.75
D055034	Osteochondrosis	DO	ORPHANET	399319	4	1.0	0.625
D000072281	Lymphadenopathy	DO	SNOMEDCT	127182001	3	0.7071067811865475	0.5202200572599404
D001862	Bone Resorption	DO	SNOMEDCT	22200009	2	1.0	0.75
D012774	Shock, Traumatic	DO	ICD10CM	T79.4	2	1.0	0.75
D013530	Surgical Wound Infection	DO	SNOMEDCT	58126003	2	0.6666666666666666	0.5833333333333333
D057130	Leber Congenital Amaurosis	DO	OMIM	611755	3	0.8660254037844387	0.599679368558886
D000070676	Enthesopathy	DO	SNOMEDCT	111239001	3	0.7071067811865475	0.5202200572599404
D019962	Reactive Attachment Disorder	DO	SNOMEDCT	41526007	2	1.0	0.75
D013479	Superior Vena Cava Syndrome	DO	SNOMEDCT	470759007	4	0.8660254037844387	0.5580127018922194
D059607	Polydipsia, Psychogenic	DO	SNOMEDCT	15945005	2	1.0	0.75
D013479	Superior Vena Cava Syndrome	DO	SNOMEDCT	135061000119104	4	0.7745966692414834	0.5122983346207417
D054141	Ventricular Flutter	DO	SNOMEDCT	195083004	3	0.8164965809277261	0.5749149571305298
D007690	Polycystic Kidney Diseases	DO	OMIM	613095	3	0.6666666666666666	0.5
D010591	Phantom Limb	DO	SNOMEDCT	5771000119106	3	0.8164965809277261	0.5749149571305298
D013700	Giant Cell Arteritis	DO	ORPHANET	397	4	1.0	0.625
D006086	Graft vs Host Disease	DO	ORPHANET	39812	3	0.6666666666666666	0.5
D054546	Neuroacanthocytosis	DO	SNOMEDCT	66881004	2	1.0	0.75
D001281	Atrial Fibrillation	DO	OMIM	608988	3	0.7071067811865475	0.5202200572599404
D059608	Laryngocele	DO	ICD10CM	Q31.3	2	1.0	0.75
D006261	Headache	DO	SNOMEDCT	103006007	2	0.5773502691896258	0.5386751345948129
D007333	Insulin Resistance	DO	SNOMEDCT	24203005	4	0.8164965809277261	0.5332482904638631
D008010	Lichen Planus	DO	ORPHANET	254478	4	0.8164965809277261	0.5332482904638631
D058745	Iliotibial Band Syndrome	DO	ICD10CM	M76.30	3	0.7071067811865475	0.5202200572599404
D017042	Phenylketonuria, Maternal	DO	ORPHANET	2209	4	1.0	0.625
D058745	Iliotibial Band Syndrome	DO	ICD10CM	M76.32	3	0.7071067811865475	0.5202200572599404
D058745	Iliotibial Band Syndrome	DO	ICD10CM	M76.31	3	0.7071067811865475	0.5202200572599404
D008010	Lichen Planus	DO	ORPHANET	254463	4	0.8164965809277261	0.5332482904638631
D015419	Spastic Paraplegia, Hereditary	DO	OMIM	601608	3	0.6666666666666666	0.5
D003294	Seizures, Febrile	DO	OMIM	604352	3	0.7071067811865475	0.5202200572599404
D014581	Urticaria	DO	SNOMEDCT	402408009	3	0.7071067811865475	0.5202200572599404
D009134	Muscular Atrophy, Spinal	DO	ORPHANET	139547	4	0.7745966692414834	0.5122983346207417
D019048	Prostatic Intraepithelial Neoplasia	DO	ICD10CM	N42.31	2	1.0	0.75
D009134	Muscular Atrophy, Spinal	DO	ORPHANET	431255	4	0.8660254037844387	0.5580127018922194
D005530	Foot Deformities	DO	SNOMEDCT	229844004	2	0.5	0.5
D011350	Proctocolitis	DO	SNOMEDCT	295046003	2	0.7071067811865475	0.6035533905932737
D015624	Lambert-Eaton Myasthenic Syndrome	DO	ORPHANET	43393	4	1.0	0.625
D001281	Atrial Fibrillation	DO	OMIM	611494	3	0.7071067811865475	0.5202200572599404
D001281	Atrial Fibrillation	DO	OMIM	611493	3	0.7071067811865475	0.5202200572599404
D050031	Hashimoto Disease	DO	OMIM	140300	3	0.7071067811865475	0.5202200572599404
D013479	Superior Vena Cava Syndrome	DO	SNOMEDCT	281596000	2	0.8660254037844387	0.6830127018922194
D007418	Intestinal Pseudo-Obstruction	DO	ORPHANET	104078	4	0.8164965809277261	0.5332482904638631
D007418	Intestinal Pseudo-Obstruction	DO	ORPHANET	104077	4	0.8164965809277261	0.5332482904638631
D001998	Bronchopulmonary Sequestration	DO	SNOMEDCT	28065000	3	0.8164965809277261	0.5749149571305298
D002636	Cherubism	DO	ORPHANET	184	4	1.0	0.625
D003128	Coma	DO	SNOMEDCT	230795009	3	0.7071067811865475	0.5202200572599404
D061085	Agenesis of Corpus Callosum	DO	OMIM	304100	3	0.8660254037844387	0.599679368558886
D015417	Hereditary Sensory and Motor Neuropathy	DO	ORPHANET	53739	4	0.75	0.5
D005117	Cardiac Complexes, Premature	DO	SNOMEDCT	251167004	3	0.6666666666666666	0.5
D002037	Bundle-Branch Block	DO	ICD10CM	I45.10	2	0.7071067811865475	0.6035533905932737
D015470	Leukemia, Myeloid, Acute	DO	ORPHANET	167714	3	0.8660254037844387	0.599679368558886
D008010	Lichen Planus	DO	ORPHANET	33408	4	0.8164965809277261	0.5332482904638631
D016403	Lymphoma, Large B-Cell, Diffuse	DO	ICD10CM	C83.3	2	1.0	0.75
D004695	Endocardial Fibroelastosis	DO	ORPHANET	2022	4	1.0	0.625
D000839	Aniseikonia	DO	ICD10CM	H52.32	2	1.0	0.75
D018335	Rhabdoid Tumor	DO	ORPHANET	69077	4	1.0	0.625
D055882	Nevus, Halo	DO	SNOMEDCT	398028009	2	0.5	0.5
D065632	Chikungunya Fever	DO	SNOMEDCT	111864006	3	0.8164965809277261	0.5749149571305298
D065707	Schizencephaly	DO	SNOMEDCT	253159001	3	1.0	0.6666666666666666
D007565	Jaundice	DO	SNOMEDCT	371117009	3	0.7071067811865475	0.5202200572599404
D006955	Hypernatremia	DO	SNOMEDCT	237841006	3	0.7071067811865475	0.5202200572599404
D014096	Tooth, Supernumerary	DO	SNOMEDCT	2641000124101	3	0.8164965809277261	0.5749149571305298
D058447	Eye Pain	DO	SNOMEDCT	86260003	3	0.8164965809277261	0.5749149571305298
D001281	Atrial Fibrillation	DO	OMIM	607554	3	0.7071067811865475	0.5202200572599404
D051261	Granulomatosis, Orofacial	DO	SNOMEDCT	235048000	2	0.8164965809277261	0.6582482904638631
D003414	Crigler-Najjar Syndrome	DO	ORPHANET	205	4	1.0	0.625
D010003	Osteoarthritis	DO	ICD10CM	M15-M19	2	1.0	0.75
D006061	Gonadal Dysgenesis, 46,XY	DO	ORPHANET	251510	4	0.8660254037844387	0.5580127018922194
D034381	Hearing Loss	DO	SNOMEDCT	3561000119106	4	0.8164965809277261	0.5332482904638631
D016657	Cerebral Amyloid Angiopathy	DO	SNOMEDCT	703313007	3	0.7071067811865476	0.5202200572599405
D014012	Tinnitus	DO	SNOMEDCT	95824009	3	0.7071067811865475	0.5202200572599404
D018442	Lymphoma, B-Cell, Marginal Zone	DO	SNOMEDCT	726721002	4	0.8944271909999159	0.5722135954999579
D053098	Familial Hypophosphatemic Rickets	DO	SNOMEDCT	66266003	4	0.8164965809277261	0.5332482904638631
D018293	Cystadenoma, Serous	DO	SNOMEDCT	51608009	2	1.0	0.75
D008260	Macroglossia	DO	OMIM	153630	3	1.0	0.6666666666666666
D000402	Airway Obstruction	DO	SNOMEDCT	79688008	2	0.5	0.5
D013832	Thiamine Deficiency	DO	SNOMEDCT	267412000	3	0.7071067811865475	0.5202200572599404
D056889	Barth Syndrome	DO	ORPHANET	111	4	1.0	0.625
D011629	Puberty, Precocious	DO	ORPHANET	95708	4	0.8164965809277261	0.5332482904638631
D008179	Lupus Erythematosus, Discoid	DO	ORPHANET	90281	1	1.0	1.0
D007890	Leiomyosarcoma	DO	ORPHANET	64720	4	1.0	0.625
D008415	Mastocytosis	DO	ORPHANET	66646	3	0.7071067811865475	0.5202200572599404
D007691	Medullary Sponge Kidney	DO	SNOMEDCT	253884000	3	0.8660254037844387	0.599679368558886
D057891	Tetraploidy	DO	ORPHANET	3305	1	1.0	1.0
D061285	Vestibulocochlear Nerve Injuries	DO	SNOMEDCT	9441002	2	0.6666666666666666	0.5833333333333333
D059411	Lower Urinary Tract Symptoms	DO	SNOMEDCT	307541003	2	0.8944271909999159	0.6972135954999579
D059786	Abnormal Karyotype	DO	SNOMEDCT	442124003	2	0.8164965809277261	0.6582482904638631
D003394	Craniofacial Dysostosis	DO	ORPHANET	1794	2	0.5	0.5
D018323	Hemangioendothelioma, Epithelioid	DO	SNOMEDCT	403981003	3	1.0	0.6666666666666666
D020863	Central Nervous System Cysts	DO	SNOMEDCT	277333006	2	0.75	0.625
D004169	Diphyllobothriasis	DO	ORPHANET	128	4	1.0	0.625
D038061	Lower Extremity Deformities, Congenital	DO	SNOMEDCT	84773003	2	0.5	0.5
D018633	Pulmonary Atresia	DO	SNOMEDCT	204342004	3	0.7071067811865475	0.5202200572599404
D006972	Hypertelorism	DO	ICD10CM	Q75.2	4	1.0	0.625
D061085	Agenesis of Corpus Callosum	DO	SNOMEDCT	204043002	3	0.6666666666666666	0.5
D055744	Invasive Pulmonary Aspergillosis	DO	SNOMEDCT	721798004	3	0.8164965809277261	0.5749149571305298
D013530	Surgical Wound Infection	DO	SNOMEDCT	433202001	2	0.6666666666666666	0.5833333333333333
D051436	Renal Insufficiency, Chronic	DO	SNOMEDCT	709044004	3	0.8164965809277261	0.5749149571305298
D006960	Hyperoxaluria, Primary	DO	ORPHANET	416	4	1.0	0.625
D053840	Brugada Syndrome	DO	OMIM	601144	3	0.7071067811865475	0.5202200572599404
D055949	Vasa Previa	DO	SNOMEDCT	79668009	2	0.5	0.5
D014923	Wiskott-Aldrich Syndrome	DO	ORPHANET	906	4	1.0	0.625
D014096	Tooth, Supernumerary	DO	SNOMEDCT	2301000124109	3	0.8164965809277261	0.5749149571305298
D020363	Limbic Encephalitis	DO	SNOMEDCT	230192003	3	1.0	0.6666666666666666
D011693	Purpura	DO	OMIM	179000	3	0.7071067811865475	0.5202200572599404
D000312	Adrenal Hyperplasia, Congenital	DO	OMIM	201910	3	0.7745966692414834	0.5539650012874083
D007024	Hypotension, Orthostatic	DO	SNOMEDCT	230664009	4	0.8164965809277261	0.5332482904638631
D015812	Glaucoma, Angle-Closure	DO	ICD10CM	H40.22	4	0.8164965809277261	0.5332482904638631
D009224	Myotonia Congenita	DO	ICD10CM	G71.12	4	1.0	0.625
D012552	Schistosomiasis	DO	SNOMEDCT	236706006	3	0.7071067811865475	0.5202200572599404
D004678	Encephalomalacia	DO	OMIM	225700	3	0.7071067811865475	0.5202200572599404
D009634	Noonan Syndrome	DO	OMIM	611553	3	0.7071067811865475	0.5202200572599404
